p	512	8192
a	78	337	16
a	78	385	31
a	79	0	51
a	79	6	33
a	79	9	78
a	79	144	60
a	79	292	69
a	79	321	86
a	79	324	25
a	79	470	23
a	80	0	65
a	80	1	8
a	80	2	64
a	80	3	42
a	80	4	46
a	80	11	42
a	80	12	98
a	80	16	4
a	80	18	47
a	80	20	72
a	80	23	17
a	80	40	54
a	80	64	37
a	80	69	3
a	80	73	28
a	80	113	100
a	80	115	43
a	80	128	18
a	80	131	43
a	80	134	61
a	80	136	19
a	80	139	22
a	80	142	39
a	80	152	88
a	80	256	6
a	80	257	85
a	80	258	33
a	80	259	43
a	80	261	91
a	80	264	34
a	80	265	67
a	80	268	14
a	80	273	52
a	80	274	16
a	80	282	9
a	80	291	75
a	80	296	24
a	80	320	93
a	80	332	32
a	80	384	3
a	80	385	83
a	80	392	69
a	80	394	32
a	80	398	69
a	80	400	4
a	80	407	99
a	80	408	67
a	80	416	69
a	80	466	64
a	80	488	31
a	81	2	85
a	81	6	52
a	81	8	40
a	81	9	29
a	81	10	15
a	81	17	53
a	81	65	37
a	81	68	89
a	81	130	31
a	81	256	67
a	81	257	21
a	81	266	88
a	81	272	53
a	81	281	26
a	81	320	61
a	81	328	5
a	81	332	14
a	81	405	72
a	82	0	28
a	82	1	59
a	82	2	83
a	82	4	49
a	82	5	51
a	82	8	47
a	82	9	54
a	82	18	28
a	82	21	47
a	82	32	97
a	82	41	13
a	82	45	95
a	82	128	7
a	82	129	15
a	82	193	36
a	82	256	97
a	82	257	99
a	82	260	48
a	82	261	68
a	82	267	10
a	82	272	75
a	82	273	2
a	82	289	27
a	82	291	24
a	82	320	48
a	82	321	83
a	82	337	65
a	82	393	97
a	83	0	7
a	83	2	46
a	83	256	59
a	83	258	87
a	83	259	60
a	83	320	73
a	83	322	88
a	84	4	87
a	84	17	78
a	84	18	81
a	84	62	42
a	84	64	73
a	84	68	72
a	84	75	40
a	84	256	82
a	84	258	24
a	84	259	67
a	84	264	10
a	84	273	94
a	84	328	49
a	84	360	97
a	84	368	71
a	84	384	18
a	84	416	96
a	85	8	77
a	85	21	88
a	85	34	21
a	85	128	3
a	85	256	24
a	85	258	12
a	85	272	53
a	85	296	9
a	85	298	96
a	85	325	85
a	86	0	37
a	86	2	6
a	86	4	86
a	86	18	19
a	86	64	14
a	86	97	10
a	86	256	10
a	86	259	55
a	86	260	72
a	86	268	43
a	86	354	17
a	86	452	4
a	87	8	51
a	87	288	46
a	88	0	94
a	88	2	31
a	88	4	9
a	88	5	92
a	88	8	38
a	88	9	45
a	88	10	78
a	88	18	93
a	88	19	84
a	88	33	18
a	88	58	25
a	88	64	26
a	88	67	9
a	88	80	26
a	88	98	57
a	88	128	64
a	88	136	86
a	88	139	6
a	88	145	16
a	88	256	48
a	88	259	79
a	88	262	8
a	88	264	22
a	88	272	24
a	88	293	81
a	88	320	95
a	88	377	93
a	88	384	41
a	88	388	59
a	88	392	15
a	88	400	59
a	88	411	39
a	88	432	86
a	89	10	35
a	89	16	73
a	89	33	10
a	89	49	61
a	89	192	75
a	89	265	91
a	89	272	35
a	89	275	18
a	89	419	36
a	90	0	96
a	90	41	46
a	90	69	30
a	90	259	66
a	90	266	79
a	90	269	77
a	90	274	54
a	90	416	34
a	92	4	42
a	92	16	93
a	92	24	79
a	92	144	72
a	92	192	34
a	92	264	23
a	92	282	44
a	92	306	99
a	92	321	100
a	92	445	41
a	93	128	78
a	93	148	26
a	93	273	6
a	95	0	90
a	95	320	64
a	96	0	17
a	96	1	21
a	96	2	56
a	96	3	43
a	96	4	25
a	96	5	93
a	96	10	36
a	96	12	95
a	96	16	95
a	96	32	37
a	96	33	20
a	96	34	52
a	96	35	96
a	96	36	53
a	96	43	12
a	96	50	64
a	96	64	72
a	96	65	41
a	96	67	93
a	96	72	66
a	96	98	5
a	96	99	68
a	96	105	45
a	96	113	38
a	96	128	71
a	96	140	37
a	96	160	78
a	96	164	90
a	96	208	48
a	96	256	89
a	96	257	7
a	96	258	4
a	96	259	14
a	96	260	33
a	96	265	40
a	96	266	97
a	96	267	13
a	96	269	49
a	96	270	94
a	96	276	49
a	96	288	55
a	96	289	92
a	96	290	98
a	96	291	12
a	96	296	71
a	96	297	2
a	96	299	85
a	96	300	32
a	96	320	58
a	96	321	16
a	96	322	28
a	96	323	52
a	96	336	88
a	96	339	3
a	96	344	44
a	96	357	57
a	96	368	28
a	96	384	52
a	96	392	88
a	96	408	14
a	96	416	46
a	96	421	63
a	97	0	78
a	97	2	30
a	97	4	37
a	97	32	69
a	97	34	48
a	97	42	5
a	97	50	18
a	97	81	50
a	97	128	88
a	97	151	98
a	97	162	15
a	97	185	54
a	97	211	66
a	97	274	76
a	97	288	35
a	97	290	15
a	97	298	23
a	97	299	98
a	97	300	41
a	97	359	84
a	97	417	78
a	98	0	88
a	98	1	60
a	98	4	80
a	98	7	27
a	98	8	47
a	98	9	22
a	98	13	46
a	98	24	3
a	98	56	40
a	98	64	15
a	98	137	80
a	98	151	7
a	98	169	57
a	98	171	3
a	98	256	34
a	98	257	54
a	98	258	51
a	98	260	42
a	98	261	20
a	98	262	81
a	98	264	48
a	98	265	16
a	98	267	58
a	98	280	6
a	98	288	20
a	98	298	62
a	98	304	75
a	98	320	41
a	98	328	81
a	98	339	76
a	98	344	36
a	98	352	23
a	98	353	95
a	98	362	18
a	98	384	98
a	98	399	9
a	98	400	73
a	98	424	12
a	98	449	58
a	99	0	91
a	99	1	26
a	99	16	33
a	99	64	52
a	99	112	78
a	99	256	19
a	99	257	40
a	99	266	75
a	99	289	76
a	99	298	61
a	99	320	42
a	99	386	39
a	100	2	83
a	100	3	25
a	100	6	42
a	100	8	84
a	100	12	36
a	100	14	90
a	100	16	42
a	100	19	90
a	100	27	28
a	100	30	26
a	100	32	24
a	100	64	76
a	100	96	7
a	100	102	97
a	100	264	17
a	100	273	57
a	100	278	64
a	100	288	55
a	100	289	2
a	100	354	9
a	100	385	85
a	100	433	1
a	101	24	40
a	101	135	56
a	101	226	95
a	101	451	34
a	102	27	79
a	102	96	20
a	102	256	21
a	102	258	57
a	102	260	69
a	102	289	20
a	102	332	21
a	103	8	5
a	103	291	44
a	104	0	61
a	104	1	3
a	104	4	96
a	104	9	95
a	104	10	100
a	104	29	65
a	104	32	97
a	104	33	24
a	104	35	20
a	104	37	42
a	104	41	22
a	104	49	99
a	104	86	46
a	104	96	39
a	104	97	97
a	104	154	2
a	104	166	30
a	104	256	47
a	104	258	29
a	104	265	34
a	104	280	59
a	104	282	42
a	104	284	75
a	104	285	92
a	104	289	41
a	104	296	100
a	104	304	69
a	104	328	28
a	104	330	66
a	104	386	3
a	104	391	58
a	104	392	54
a	104	417	56
a	105	0	86
a	105	8	91
a	105	12	94
a	105	18	6
a	105	34	40
a	105	48	10
a	105	64	50
a	105	80	65
a	105	198	4
a	105	320	98
a	105	354	68
a	105	416	52
a	106	0	70
a	106	1	58
a	106	8	94
a	106	32	97
a	106	33	42
a	106	37	13
a	106	57	100
a	106	128	26
a	106	129	51
a	106	130	69
a	106	213	96
a	106	256	87
a	106	289	23
a	106	297	95
a	106	298	82
a	106	416	46
a	106	481	21
a	107	260	67
a	107	292	41
a	107	298	85
a	108	0	35
a	108	25	59
a	108	32	6
a	108	34	67
a	108	35	97
a	108	60	33
a	108	66	54
a	108	128	14
a	108	160	34
a	108	276	92
a	108	387	50
a	108	388	23
a	110	16	5
a	110	450	84
a	111	0	66
a	111	6	98
a	111	290	98
a	112	0	91
a	112	1	17
a	112	3	47
a	112	4	39
a	112	8	94
a	112	9	43
a	112	48	53
a	112	129	97
a	112	136	68
a	112	257	88
a	112	260	87
a	112	280	83
a	112	306	35
a	112	344	17
a	112	384	77
a	113	322	93
a	114	42	92
a	114	256	88
a	114	337	7
a	114	384	25
a	116	0	53
a	116	7	29
a	116	32	83
a	116	260	38
a	116	321	74
a	120	0	26
a	120	3	99
a	120	81	8
a	120	152	37
a	120	180	51
a	120	258	98
a	120	284	12
a	120	296	69
a	120	312	18
a	121	256	12
a	122	48	68
a	122	304	16
a	124	130	65
a	124	283	44
a	126	320	94
a	128	0	27
a	128	1	89
a	128	2	45
a	128	3	41
a	128	4	55
a	128	5	65
a	128	6	98
a	128	7	4
a	128	8	14
a	128	9	20
a	128	10	11
a	128	11	62
a	128	12	84
a	128	13	39
a	128	15	37
a	128	16	58
a	128	17	82
a	128	18	38
a	128	19	21
a	128	22	59
a	128	23	70
a	128	24	20
a	128	25	8
a	128	26	42
a	128	27	60
a	128	28	66
a	128	29	69
a	128	30	87
a	128	32	21
a	128	33	92
a	128	34	47
a	128	38	90
a	128	40	14
a	128	41	22
a	128	43	72
a	128	48	4
a	128	50	39
a	128	56	78
a	128	57	3
a	128	64	44
a	128	65	20
a	128	66	5
a	128	67	90
a	128	68	29
a	128	69	16
a	128	70	91
a	128	72	79
a	128	75	32
a	128	76	93
a	128	80	18
a	128	81	84
a	128	83	23
a	128	89	55
a	128	90	86
a	128	92	16
a	128	96	14
a	128	104	44
a	128	114	39
a	128	121	24
a	128	129	89
a	128	130	79
a	128	131	7
a	128	132	54
a	128	133	21
a	128	134	71
a	128	136	47
a	128	137	81
a	128	138	22
a	128	139	83
a	128	144	87
a	128	145	17
a	128	146	89
a	128	154	80
a	128	155	4
a	128	157	52
a	128	160	63
a	128	165	66
a	128	180	98
a	128	184	97
a	128	192	98
a	128	193	18
a	128	194	86
a	128	195	84
a	128	196	74
a	128	200	47
a	128	201	1
a	128	202	23
a	128	203	87
a	128	206	5
a	128	209	13
a	128	224	87
a	128	256	21
a	128	257	82
a	128	258	88
a	128	259	73
a	128	260	23
a	128	261	47
a	128	262	79
a	128	263	79
a	128	264	32
a	128	265	70
a	128	266	33
a	128	267	14
a	128	268	47
a	128	269	24
a	128	270	4
a	128	272	66
a	128	273	51
a	128	274	70
a	128	275	47
a	128	276	52
a	128	277	90
a	128	280	75
a	128	282	53
a	128	287	74
a	128	288	41
a	128	289	92
a	128	292	92
a	128	293	72
a	128	294	84
a	128	296	62
a	128	297	53
a	128	299	54
a	128	300	74
a	128	304	76
a	128	320	64
a	128	321	25
a	128	322	68
a	128	323	90
a	128	328	27
a	128	329	35
a	128	331	87
a	128	333	5
a	128	336	63
a	128	344	9
a	128	348	58
a	128	372	61
a	128	384	82
a	128	385	95
a	128	386	24
a	128	387	47
a	128	389	67
a	128	390	51
a	128	391	14
a	128	392	46
a	128	393	91
a	128	394	5
a	128	395	69
a	128	400	52
a	128	401	92
a	128	402	55
a	128	403	95
a	128	411	40
a	128	417	11
a	128	418	19
a	128	420	26
a	128	424	24
a	128	426	30
a	128	427	5
a	128	448	89
a	128	449	56
a	128	450	22
a	128	453	79
a	128	455	85
a	128	456	81
a	128	457	31
a	128	458	98
a	128	464	27
a	128	466	98
a	128	472	1
a	128	482	31
a	128	489	36
a	128	506	38
a	128	509	25
a	129	0	82
a	129	1	1
a	129	2	88
a	129	3	93
a	129	4	22
a	129	6	12
a	129	8	12
a	129	9	44
a	129	10	72
a	129	16	75
a	129	17	99
a	129	27	34
a	129	32	40
a	129	33	100
a	129	64	77
a	129	65	94
a	129	72	54
a	129	73	20
a	129	74	32
a	129	80	53
a	129	82	37
a	129	83	11
a	129	89	36
a	129	128	30
a	129	130	90
a	129	131	92
a	129	136	13
a	129	144	22
a	129	145	59
a	129	146	86
a	129	154	40
a	129	155	98
a	129	177	74
a	129	194	87
a	129	200	25
a	129	209	43
a	129	256	95
a	129	257	80
a	129	258	40
a	129	264	29
a	129	269	36
a	129	270	44
a	129	273	67
a	129	276	91
a	129	278	32
a	129	288	3
a	129	290	40
a	129	301	34
a	129	321	58
a	129	323	62
a	129	330	80
a	129	337	67
a	129	346	28
a	129	384	30
a	129	385	70
a	129	386	66
a	129	388	100
a	129	389	22
a	129	393	20
a	129	394	25
a	129	464	62
a	130	0	86
a	130	1	31
a	130	2	38
a	130	3	1
a	130	4	4
a	130	7	85
a	130	8	48
a	130	9	94
a	130	10	95
a	130	11	28
a	130	12	3
a	130	14	70
a	130	15	90
a	130	17	80
a	130	18	9
a	130	19	8
a	130	22	93
a	130	24	37
a	130	25	3
a	130	26	83
a	130	32	80
a	130	33	62
a	130	34	33
a	130	42	69
a	130	49	21
a	130	51	65
a	130	58	79
a	130	64	60
a	130	65	22
a	130	67	72
a	130	68	81
a	130	72	48
a	130	73	67
a	130	77	79
a	130	80	32
a	130	81	86
a	130	96	48
a	130	112	32
a	130	120	41
a	130	128	46
a	130	129	63
a	130	131	83
a	130	136	29
a	130	137	11
a	130	141	29
a	130	144	70
a	130	145	5
a	130	152	75
a	130	168	73
a	130	192	44
a	130	199	32
a	130	205	5
a	130	212	36
a	130	256	43
a	130	257	11
a	130	258	99
a	130	259	47
a	130	260	23
a	130	261	20
a	130	262	11
a	130	264	58
a	130	265	21
a	130	267	87
a	130	272	89
a	130	273	43
a	130	274	70
a	130	279	44
a	130	281	58
a	130	288	51
a	130	290	1
a	130	296	45
a	130	300	76
a	130	304	71
a	130	312	3
a	130	313	43
a	130	320	38
a	130	321	81
a	130	322	12
a	130	328	87
a	130	329	33
a	130	336	63
a	130	339	56
a	130	340	19
a	130	352	42
a	130	364	28
a	130	384	27
a	130	385	88
a	130	386	26
a	130	387	22
a	130	388	70
a	130	389	14
a	130	392	72
a	130	393	64
a	130	417	59
a	130	418	62
a	130	440	82
a	130	448	9
a	130	449	78
a	130	450	84
a	130	452	95
a	130	453	9
a	130	456	61
a	130	462	73
a	130	480	35
a	131	1	55
a	131	2	70
a	131	8	58
a	131	16	43
a	131	18	94
a	131	26	79
a	131	32	86
a	131	40	46
a	131	64	35
a	131	65	26
a	131	66	72
a	131	73	28
a	131	80	18
a	131	81	85
a	131	128	37
a	131	133	15
a	131	135	5
a	131	194	76
a	131	256	25
a	131	257	7
a	131	260	7
a	131	264	13
a	131	265	51
a	131	266	90
a	131	268	10
a	131	272	97
a	131	320	94
a	131	321	52
a	131	384	82
a	131	393	20
a	131	396	96
a	132	0	3
a	132	1	66
a	132	2	85
a	132	3	26
a	132	4	62
a	132	5	84
a	132	6	87
a	132	7	90
a	132	8	71
a	132	9	5
a	132	10	90
a	132	11	44
a	132	13	7
a	132	16	68
a	132	17	59
a	132	20	25
a	132	25	25
a	132	29	40
a	132	32	73
a	132	33	23
a	132	37	93
a	132	49	50
a	132	52	13
a	132	56	53
a	132	64	66
a	132	65	36
a	132	67	5
a	132	70	94
a	132	73	25
a	132	75	66
a	132	76	22
a	132	81	7
a	132	84	21
a	132	112	74
a	132	128	71
a	132	129	38
a	132	130	44
a	132	137	99
a	132	141	48
a	132	144	48
a	132	146	95
a	132	147	42
a	132	148	36
a	132	171	23
a	132	192	65
a	132	256	37
a	132	257	27
a	132	258	9
a	132	259	12
a	132	260	19
a	132	261	11
a	132	262	59
a	132	264	81
a	132	268	59
a	132	269	57
a	132	272	29
a	132	273	61
a	132	274	64
a	132	276	35
a	132	280	45
a	132	282	63
a	132	293	53
a	132	303	47
a	132	320	94
a	132	321	59
a	132	322	62
a	132	325	70
a	132	334	27
a	132	336	48
a	132	347	19
a	132	352	13
a	132	361	64
a	132	368	99
a	132	372	28
a	132	384	40
a	132	385	40
a	132	386	4
a	132	387	17
a	132	388	38
a	132	389	68
a	132	392	60
a	132	393	50
a	132	394	89
a	132	400	15
a	132	403	71
a	132	405	97
a	132	410	18
a	132	416	58
a	132	450	19
a	132	451	18
a	133	0	6
a	133	4	46
a	133	7	17
a	133	16	68
a	133	33	42
a	133	34	96
a	133	130	48
a	133	136	94
a	133	137	76
a	133	139	100
a	133	257	79
a	133	261	57
a	133	266	40
a	133	270	29
a	133	296	89
a	133	320	96
a	133	384	66
a	133	402	32
a	133	448	35
a	134	0	32
a	134	1	76
a	134	2	75
a	134	4	82
a	134	8	89
a	134	12	30
a	134	13	20
a	134	16	72
a	134	17	56
a	134	20	68
a	134	40	49
a	134	64	12
a	134	67	38
a	134	130	92
a	134	136	42
a	134	137	24
a	134	138	33
a	134	149	97
a	134	192	82
a	134	256	13
a	134	257	18
a	134	258	38
a	134	259	6
a	134	260	51
a	134	262	23
a	134	264	83
a	134	268	64
a	134	278	39
a	134	325	58
a	134	385	61
a	134	387	46
a	134	388	47
a	134	399	74
a	134	400	97
a	134	423	89
a	134	425	81
a	134	449	76
a	135	3	7
a	135	4	41
a	135	12	74
a	135	22	100
a	135	68	83
a	135	72	66
a	135	134	77
a	135	168	13
a	135	256	15
a	135	264	81
a	135	273	26
a	135	385	42
a	135	392	66
a	135	409	75
a	136	0	76
a	136	1	67
a	136	2	56
a	136	3	65
a	136	4	58
a	136	5	95
a	136	6	39
a	136	7	44
a	136	8	45
a	136	9	47
a	136	10	94
a	136	12	99
a	136	15	7
a	136	16	31
a	136	17	56
a	136	18	99
a	136	19	62
a	136	20	31
a	136	25	16
a	136	26	55
a	136	27	76
a	136	32	21
a	136	33	6
a	136	34	28
a	136	41	41
a	136	42	13
a	136	43	24
a	136	64	50
a	136	65	49
a	136	67	13
a	136	80	42
a	136	91	88
a	136	97	84
a	136	98	83
a	136	128	86
a	136	130	72
a	136	131	8
a	136	132	47
a	136	134	4
a	136	138	34
a	136	144	34
a	136	145	41
a	136	147	53
a	136	165	19
a	136	192	27
a	136	193	91
a	136	195	15
a	136	198	45
a	136	209	20
a	136	256	26
a	136	257	5
a	136	258	9
a	136	259	87
a	136	260	43
a	136	262	90
a	136	264	80
a	136	265	28
a	136	266	92
a	136	267	47
a	136	270	14
a	136	272	92
a	136	273	36
a	136	274	52
a	136	280	28
a	136	282	13
a	136	288	63
a	136	289	68
a	136	291	31
a	136	307	47
a	136	320	57
a	136	321	14
a	136	322	26
a	136	323	26
a	136	329	66
a	136	336	82
a	136	354	73
a	136	384	99
a	136	385	42
a	136	386	72
a	136	388	30
a	136	394	43
a	136	401	46
a	136	402	5
a	136	403	60
a	136	407	65
a	136	408	26
a	136	410	51
a	136	421	25
a	136	423	91
a	136	428	84
a	136	448	72
a	136	451	44
a	136	452	4
a	136	458	29
a	136	466	98
a	136	468	24
a	136	488	4
a	137	0	84
a	137	1	29
a	137	2	52
a	137	3	73
a	137	4	96
a	137	10	36
a	137	18	99
a	137	24	73
a	137	34	1
a	137	64	73
a	137	66	33
a	137	70	24
a	137	72	68
a	137	79	92
a	137	96	43
a	137	98	19
a	137	112	25
a	137	128	5
a	137	132	39
a	137	143	9
a	137	145	58
a	137	256	13
a	137	282	88
a	137	290	9
a	137	292	11
a	137	302	2
a	137	320	17
a	137	322	40
a	137	328	46
a	137	336	46
a	137	416	27
a	137	483	88
a	138	0	4
a	138	1	83
a	138	5	84
a	138	8	25
a	138	9	71
a	138	10	11
a	138	17	26
a	138	22	83
a	138	25	37
a	138	32	41
a	138	48	84
a	138	64	49
a	138	65	89
a	138	105	46
a	138	128	99
a	138	144	29
a	138	157	49
a	138	186	14
a	138	248	52
a	138	256	99
a	138	257	64
a	138	258	100
a	138	259	20
a	138	261	90
a	138	264	36
a	138	265	95
a	138	266	20
a	138	272	36
a	138	275	38
a	138	280	1
a	138	320	82
a	138	330	61
a	138	384	32
a	138	385	28
a	138	391	54
a	138	392	20
a	138	402	20
a	138	408	52
a	138	450	34
a	138	458	97
a	138	461	16
a	139	0	88
a	139	16	14
a	139	33	99
a	139	68	89
a	139	138	40
a	139	145	39
a	139	257	80
a	139	258	48
a	139	266	22
a	139	282	72
a	139	288	24
a	139	320	94
a	139	402	39
a	139	410	94
a	140	0	7
a	140	1	11
a	140	2	93
a	140	3	78
a	140	7	41
a	140	10	53
a	140	11	39
a	140	16	89
a	140	20	44
a	140	24	93
a	140	33	21
a	140	40	60
a	140	51	21
a	140	68	82
a	140	81	100
a	140	128	43
a	140	129	83
a	140	135	61
a	140	160	100
a	140	173	86
a	140	256	76
a	140	257	85
a	140	258	52
a	140	259	22
a	140	262	76
a	140	264	40
a	140	267	9
a	140	277	57
a	140	288	87
a	140	289	5
a	140	320	64
a	140	328	10
a	140	342	86
a	140	392	63
a	140	394	97
a	140	396	91
a	140	403	46
a	140	416	43
a	140	455	72
a	140	456	7
a	140	470	88
a	141	0	58
a	141	2	65
a	141	18	6
a	141	64	68
a	141	128	25
a	141	139	10
a	141	256	63
a	141	258	67
a	141	259	80
a	141	322	18
a	141	328	69
a	141	416	94
a	142	2	23
a	142	8	59
a	142	162	5
a	142	186	82
a	142	325	87
a	142	384	45
a	142	404	63
a	142	408	100
a	143	256	50
a	143	258	73
a	143	262	87
a	144	0	58
a	144	1	78
a	144	3	55
a	144	4	66
a	144	5	87
a	144	11	20
a	144	18	12
a	144	24	17
a	144	25	5
a	144	32	50
a	144	45	22
a	144	56	41
a	144	64	14
a	144	65	85
a	144	72	65
a	144	82	96
a	144	104	7
a	144	128	25
a	144	129	1
a	144	136	75
a	144	137	81
a	144	146	53
a	144	168	13
a	144	194	64
a	144	256	56
a	144	257	35
a	144	258	44
a	144	264	25
a	144	267	56
a	144	272	43
a	144	274	39
a	144	275	74
a	144	296	40
a	144	320	15
a	144	322	38
a	144	336	84
a	144	349	80
a	144	384	32
a	144	386	10
a	144	400	26
a	144	402	36
a	144	403	7
a	144	409	2
a	144	411	85
a	144	416	89
a	144	448	62
a	144	456	20
a	145	0	30
a	145	40	54
a	145	44	68
a	145	72	99
a	145	82	55
a	145	136	39
a	145	194	53
a	145	196	30
a	145	256	66
a	145	265	21
a	145	394	15
a	145	405	84
a	145	449	84
a	146	0	54
a	146	1	6
a	146	2	34
a	146	6	38
a	146	9	50
a	146	16	54
a	146	18	36
a	146	23	100
a	146	129	18
a	146	130	91
a	146	132	87
a	146	136	63
a	146	160	84
a	146	193	80
a	146	232	6
a	146	256	97
a	146	257	67
a	146	262	56
a	146	264	68
a	146	266	82
a	146	268	89
a	146	274	61
a	146	280	42
a	146	283	33
a	146	320	50
a	146	322	69
a	146	336	2
a	146	384	3
a	146	393	58
a	147	35	35
a	147	76	19
a	147	258	19
a	147	266	78
a	147	281	17
a	148	0	37
a	148	3	40
a	148	32	63
a	148	41	55
a	148	54	91
a	148	66	43
a	148	67	4
a	148	102	77
a	148	192	35
a	148	256	16
a	148	258	9
a	148	282	73
a	148	321	54
a	148	325	13
a	148	330	4
a	148	400	99
a	148	422	5
a	148	449	92
a	149	42	18
a	149	66	8
a	149	256	19
a	149	388	10
a	150	1	9
a	150	8	80
a	150	99	84
a	150	256	93
a	150	273	13
a	150	290	91
a	150	387	97
a	151	9	55
a	151	226	53
a	151	256	94
a	152	0	93
a	152	8	99
a	152	9	52
a	152	10	63
a	152	16	100
a	152	18	84
a	152	26	23
a	152	27	66
a	152	37	46
a	152	43	96
a	152	59	4
a	152	64	70
a	152	66	82
a	152	81	11
a	152	128	95
a	152	144	23
a	152	194	63
a	152	195	55
a	152	256	12
a	152	257	57
a	152	267	34
a	152	274	94
a	152	296	21
a	152	320	93
a	152	323	73
a	152	335	73
a	152	384	57
a	153	9	22
a	153	21	84
a	153	448	20
a	154	0	82
a	154	48	84
a	154	49	87
a	154	128	56
a	154	257	83
a	154	260	32
a	154	280	79
a	154	352	32
a	154	404	33
a	156	10	34
a	156	11	16
a	156	64	71
a	156	68	55
a	156	257	2
a	156	267	49
a	156	276	4
a	156	321	84
a	156	384	25
a	156	386	10
a	158	26	24
a	158	260	32
a	159	10	76
a	159	195	47
a	160	0	96
a	160	1	1
a	160	3	86
a	160	4	2
a	160	8	78
a	160	12	23
a	160	13	54
a	160	16	63
a	160	19	17
a	160	20	81
a	160	24	99
a	160	27	5
a	160	32	10
a	160	34	86
a	160	35	39
a	160	38	64
a	160	40	39
a	160	41	8
a	160	48	90
a	160	51	12
a	160	54	2
a	160	56	45
a	160	64	56
a	160	73	69
a	160	83	19
a	160	98	59
a	160	128	67
a	160	129	49
a	160	132	46
a	160	136	40
a	160	144	13
a	160	165	70
a	160	228	73
a	160	256	77
a	160	257	34
a	160	258	36
a	160	260	58
a	160	261	6
a	160	263	63
a	160	264	73
a	160	267	91
a	160	273	75
a	160	277	51
a	160	278	4
a	160	288	50
a	160	289	81
a	160	290	8
a	160	293	10
a	160	297	28
a	160	306	32
a	160	307	40
a	160	312	71
a	160	314	37
a	160	320	79
a	160	321	25
a	160	323	4
a	160	352	18
a	160	360	85
a	160	384	74
a	160	387	89
a	160	396	86
a	160	400	55
a	160	409	33
a	160	417	2
a	160	424	52
a	160	432	58
a	160	433	9
a	161	0	14
a	161	1	25
a	161	9	62
a	161	10	67
a	161	16	39
a	161	96	93
a	161	130	71
a	161	256	84
a	161	257	7
a	161	288	92
a	161	290	54
a	161	307	76
a	162	0	94
a	162	2	99
a	162	16	32
a	162	32	26
a	162	40	97
a	162	41	15
a	162	56	31
a	162	64	26
a	162	76	39
a	162	128	37
a	162	129	5
a	162	161	11
a	162	168	74
a	162	193	71
a	162	203	57
a	162	232	82
a	162	258	96
a	162	264	70
a	162	288	90
a	162	320	83
a	162	321	11
a	162	328	84
a	162	386	43
a	162	390	39
a	162	424	5
a	163	0	80
a	163	17	49
a	163	136	74
a	163	416	80
a	164	0	3
a	164	9	83
a	164	10	65
a	164	24	8
a	164	32	25
a	164	40	16
a	164	48	18
a	164	84	2
a	164	105	37
a	164	128	64
a	164	136	19
a	164	162	46
a	164	256	93
a	164	264	43
a	164	266	69
a	164	271	52
a	164	276	18
a	164	288	59
a	164	289	22
a	164	369	88
a	164	374	2
a	164	388	40
a	164	416	96
a	164	417	70
a	165	8	27
a	165	38	62
a	165	57	99
a	165	70	35
a	166	0	51
a	166	2	73
a	166	9	97
a	166	87	53
a	166	284	48
a	166	358	44
a	166	362	45
a	166	384	4
a	166	396	54
a	166	460	100
a	167	69	54
a	167	143	30
a	168	1	90
a	168	2	38
a	168	16	16
a	168	24	80
a	168	26	2
a	168	46	32
a	168	131	3
a	168	170	7
a	168	225	66
a	168	228	64
a	168	256	31
a	168	258	6
a	168	329	33
a	168	336	77
a	168	402	16
a	168	404	72
a	168	416	69
a	168	421	26
a	168	452	51
a	169	2	80
a	169	5	15
a	169	8	80
a	169	64	93
a	169	66	63
a	169	180	42
a	169	328	3
a	169	336	34
a	169	337	82
a	169	384	37
a	169	419	16
a	170	0	4
a	170	5	29
a	170	10	19
a	170	34	78
a	170	48	46
a	170	225	55
a	170	258	59
a	170	265	15
a	170	304	7
a	171	256	58
a	172	8	80
a	172	31	4
a	172	64	3
a	172	137	26
a	172	256	87
a	172	332	91
a	172	386	15
a	173	34	33
a	173	52	87
a	174	0	3
a	174	1	80
a	174	260	78
a	175	32	83
a	175	42	89
a	175	132	70
a	176	17	14
a	176	43	66
a	176	64	26
a	176	165	34
a	176	234	62
a	176	256	71
a	176	258	69
a	176	290	38
a	176	385	18
a	176	400	28
a	177	142	63
a	177	268	83
a	178	256	33
a	178	384	97
a	178	419	16
a	179	64	4
a	180	3	31
a	180	33	48
a	180	365	76
a	180	384	81
a	180	393	11
a	182	141	95
a	182	256	9
a	182	329	94
a	184	0	41
a	184	34	44
a	184	289	26
a	184	296	16
a	184	354	51
a	184	386	12
a	185	0	60
a	185	205	100
a	186	170	82
a	188	400	16
a	189	97	69
a	192	0	96
a	192	1	19
a	192	2	92
a	192	3	15
a	192	5	55
a	192	6	18
a	192	7	8
a	192	8	5
a	192	9	53
a	192	10	63
a	192	11	91
a	192	12	36
a	192	15	45
a	192	16	16
a	192	18	13
a	192	19	99
a	192	24	20
a	192	25	82
a	192	26	98
a	192	33	39
a	192	34	19
a	192	37	51
a	192	38	97
a	192	56	18
a	192	64	13
a	192	65	8
a	192	66	62
a	192	67	2
a	192	71	88
a	192	73	78
a	192	82	50
a	192	128	86
a	192	129	52
a	192	130	14
a	192	131	7
a	192	132	80
a	192	136	91
a	192	137	89
a	192	139	79
a	192	152	13
a	192	160	94
a	192	164	17
a	192	169	90
a	192	193	21
