p	2048	32768
a	544	1060	69
a	544	1061	90
a	544	1062	5
a	544	1063	23
a	544	1064	65
a	544	1088	26
a	544	1089	34
a	544	1090	24
a	544	1091	97
a	544	1092	70
a	544	1096	17
a	544	1098	28
a	544	1104	10
a	544	1108	81
a	544	1127	46
a	544	1131	86
a	544	1153	41
a	544	1156	64
a	544	1161	97
a	544	1204	5
a	544	1222	87
a	544	1280	44
a	544	1281	96
a	544	1282	16
a	544	1286	94
a	544	1290	68
a	544	1292	29
a	544	1312	50
a	544	1318	98
a	544	1320	74
a	544	1325	65
a	544	1345	91
a	544	1349	85
a	544	1352	4
a	544	1404	69
a	544	1536	30
a	544	1537	75
a	544	1538	34
a	544	1540	85
a	544	1541	20
a	544	1542	8
a	544	1544	22
a	544	1545	18
a	544	1546	80
a	544	1548	23
a	544	1549	3
a	544	1551	4
a	544	1552	69
a	544	1562	19
a	544	1576	21
a	544	1579	55
a	544	1580	53
a	544	1592	84
a	544	1600	77
a	544	1601	9
a	544	1603	76
a	544	1608	89
a	544	1622	9
a	544	1639	41
a	544	1676	37
a	544	1701	67
a	544	1708	11
a	544	1793	19
a	544	1795	62
a	544	1796	64
a	544	1806	78
a	544	1816	72
a	544	1833	90
a	544	1864	77
a	544	1956	7
a	544	1996	55
a	545	0	78
a	545	1	41
a	545	3	21
a	545	4	72
a	545	8	28
a	545	11	95
a	545	12	84
a	545	18	35
a	545	22	68
a	545	30	81
a	545	32	35
a	545	33	44
a	545	36	15
a	545	38	78
a	545	44	93
a	545	64	38
a	545	66	10
a	545	68	49
a	545	70	96
a	545	132	22
a	545	164	71
a	545	264	19
a	545	266	67
a	545	280	46
a	545	290	78
a	545	300	55
a	545	312	57
a	545	384	5
a	545	392	55
a	545	480	44
a	545	512	10
a	545	515	8
a	545	516	34
a	545	517	79
a	545	518	43
a	545	521	10
a	545	528	98
a	545	549	66
a	545	576	68
a	545	578	40
a	545	580	74
a	545	591	3
a	545	657	70
a	545	686	92
a	545	768	22
a	545	780	93
a	545	806	33
a	545	832	74
a	545	836	94
a	545	864	67
a	545	1024	10
a	545	1025	23
a	545	1026	80
a	545	1028	94
a	545	1029	14
a	545	1030	94
a	545	1032	90
a	545	1036	94
a	545	1037	61
a	545	1038	73
a	545	1056	5
a	545	1058	24
a	545	1062	67
a	545	1064	1
a	545	1076	72
a	545	1088	91
a	545	1090	3
a	545	1092	76
a	545	1096	88
a	545	1116	7
a	545	1140	89
a	545	1156	10
a	545	1192	33
a	545	1197	81
a	545	1216	33
a	545	1280	9
a	545	1288	5
a	545	1313	60
a	545	1318	36
a	545	1325	6
a	545	1348	56
a	545	1354	91
a	545	1355	34
a	545	1396	45
a	545	1412	24
a	545	1482	68
a	545	1536	81
a	545	1537	36
a	545	1538	98
a	545	1540	1
a	545	1542	45
a	545	1544	22
a	545	1548	56
a	545	1550	65
a	545	1551	89
a	545	1568	53
a	545	1570	60
a	545	1593	69
a	545	1600	25
a	545	1609	27
a	545	1632	89
a	545	1636	35
a	545	1680	32
a	545	1792	1
a	545	1804	4
a	545	1810	31
a	545	1816	100
a	545	1836	49
a	546	0	30
a	546	1	48
a	546	4	56
a	546	8	84
a	546	9	36
a	546	13	85
a	546	14	97
a	546	16	66
a	546	32	63
a	546	45	21
a	546	59	83
a	546	73	74
a	546	88	86
a	546	96	20
a	546	104	46
a	546	128	46
a	546	132	88
a	546	136	19
a	546	256	49
a	546	260	13
a	546	264	82
a	546	297	53
a	546	512	6
a	546	513	25
a	546	517	25
a	546	524	94
a	546	544	16
a	546	581	97
a	546	641	27
a	546	776	52
a	546	836	96
a	546	1024	43
a	546	1025	24
a	546	1026	57
a	546	1027	45
a	546	1028	55
a	546	1030	27
a	546	1031	69
a	546	1032	67
a	546	1033	41
a	546	1037	90
a	546	1056	36
a	546	1057	34
a	546	1062	42
a	546	1065	86
a	546	1080	78
a	546	1090	36
a	546	1092	49
a	546	1096	46
a	546	1125	5
a	546	1160	38
a	546	1280	87
a	546	1282	3
a	546	1283	6
a	546	1284	18
a	546	1304	85
a	546	1313	24
a	546	1344	72
a	546	1424	43
a	546	1537	11
a	546	1541	26
a	546	1546	69
a	546	1548	77
a	546	1550	36
a	546	1572	51
a	546	1576	95
a	546	1613	8
a	546	1641	20
a	546	1664	67
a	546	1792	14
a	546	1794	51
a	546	1869	35
a	547	0	27
a	547	1	67
a	547	5	63
a	547	6	64
a	547	8	78
a	547	10	56
a	547	12	30
a	547	20	14
a	547	32	40
a	547	33	16
a	547	64	9
a	547	88	81
a	547	132	37
a	547	134	78
a	547	270	73
a	547	288	28
a	547	512	73
a	547	520	21
a	547	554	41
a	547	580	82
a	547	584	74
a	547	616	55
a	547	768	14
a	547	900	15
a	547	933	3
a	547	1025	38
a	547	1032	9
a	547	1060	85
a	547	1064	45
a	547	1092	82
a	547	1156	97
a	547	1161	30
a	547	1174	64
a	547	1296	68
a	547	1312	97
a	547	1340	95
a	547	1545	94
a	547	1548	90
a	547	1612	80
a	547	1664	65
a	547	1680	84
a	547	1800	12
a	547	1868	5
a	548	0	59
a	548	1	13
a	548	2	3
a	548	3	21
a	548	8	56
a	548	9	30
a	548	13	32
a	548	32	31
a	548	46	11
a	548	64	57
a	548	65	35
a	548	80	80
a	548	108	44
a	548	128	40
a	548	163	97
a	548	289	35
a	548	291	77
a	548	328	66
a	548	386	47
a	548	512	98
a	548	513	13
a	548	514	23
a	548	516	100
a	548	518	13
a	548	520	47
a	548	581	14
a	548	599	100
a	548	616	51
a	548	771	78
a	548	788	16
a	548	842	25
a	548	883	91
a	548	1024	47
a	548	1029	44
a	548	1031	70
a	548	1032	25
a	548	1035	48
a	548	1056	51
a	548	1070	35
a	548	1088	21
a	548	1096	92
a	548	1101	12
a	548	1120	28
a	548	1152	58
a	548	1153	3
a	548	1187	90
a	548	1288	57
a	548	1305	31
a	548	1344	52
a	548	1357	16
a	548	1537	78
a	548	1544	82
a	548	1546	20
a	548	1548	94
a	548	1562	22
a	548	1570	86
a	548	1600	100
a	548	1601	63
a	548	1769	94
a	548	1809	11
a	549	0	34
a	549	3	82
a	549	12	87
a	549	24	59
a	549	42	67
a	549	97	24
a	549	100	87
a	549	128	83
a	549	137	93
a	549	144	86
a	549	200	24
a	549	264	78
a	549	266	19
a	549	552	59
a	549	828	65
a	549	1024	5
a	549	1030	49
a	549	1040	41
a	549	1048	34
a	549	1058	100
a	549	1096	99
a	549	1283	65
a	549	1290	22
a	549	1544	52
a	549	1552	31
a	549	1580	59
a	549	1796	4
a	550	0	10
a	550	9	91
a	550	32	87
a	550	256	31
a	550	320	71
a	550	530	95
a	550	572	84
a	550	896	37
a	550	1024	20
a	550	1025	3
a	550	1029	99
a	550	1032	81
a	550	1036	3
a	550	1108	93
a	550	1800	24
a	551	32	100
a	551	536	26
a	551	640	76
a	551	1033	35
a	551	1036	1
a	551	1057	85
a	551	1064	13
a	551	1065	17
a	551	1184	52
a	551	1856	67
a	552	0	61
a	552	1	64
a	552	4	89
a	552	5	21
a	552	6	35
a	552	7	8
a	552	8	12
a	552	10	5
a	552	17	19
a	552	22	11
a	552	25	60
a	552	32	16
a	552	42	36
a	552	43	100
a	552	64	81
a	552	66	14
a	552	70	29
a	552	98	24
a	552	129	2
a	552	194	3
a	552	198	30
a	552	206	81
a	552	256	34
a	552	257	15
a	552	259	77
a	552	260	54
a	552	261	41
a	552	266	69
a	552	275	44
a	552	327	74
a	552	328	67
a	552	387	15
a	552	512	14
a	552	513	12
a	552	514	33
a	552	515	41
a	552	517	4
a	552	518	56
a	552	527	51
a	552	549	16
a	552	553	80
a	552	561	44
a	552	770	13
a	552	776	1
a	552	810	70
a	552	819	65
a	552	896	61
a	552	1024	70
a	552	1025	87
a	552	1026	42
a	552	1027	48
a	552	1028	100
a	552	1031	28
a	552	1033	9
a	552	1045	32
a	552	1052	15
a	552	1056	64
a	552	1057	18
a	552	1061	81
a	552	1064	33
a	552	1065	60
a	552	1092	1
a	552	1095	10
a	552	1152	85
a	552	1156	94
a	552	1184	59
a	552	1282	31
a	552	1288	3
a	552	1292	16
a	552	1316	55
a	552	1346	29
a	552	1349	75
a	552	1396	63
a	552	1536	76
a	552	1537	78
a	552	1538	27
a	552	1548	31
a	552	1553	51
a	552	1560	26
a	552	1572	8
a	552	1575	76
a	552	1633	79
a	552	1653	76
a	552	1664	29
a	552	1701	22
a	552	1732	25
a	552	1792	36
a	552	1800	90
a	552	1832	41
a	552	1920	5
a	553	0	33
a	553	2	98
a	553	4	35
a	553	5	48
a	553	6	43
a	553	9	77
a	553	12	2
a	553	20	4
a	553	32	83
a	553	36	7
a	553	40	97
a	553	42	85
a	553	64	90
a	553	66	73
a	553	68	51
a	553	70	81
a	553	71	27
a	553	72	65
a	553	96	90
a	553	116	94
a	553	132	55
a	553	160	36
a	553	256	93
a	553	260	38
a	553	262	58
a	553	264	23
a	553	272	60
a	553	396	43
a	553	512	28
a	553	514	61
a	553	521	70
a	553	644	17
a	553	769	29
a	553	774	24
a	553	782	45
a	553	845	5
a	553	1024	36
a	553	1028	10
a	553	1032	93
a	553	1033	27
a	553	1058	5
a	553	1064	30
a	553	1068	50
a	553	1088	30
a	553	1090	50
a	553	1091	95
a	553	1120	56
a	553	1152	46
a	553	1288	19
a	553	1298	96
a	553	1328	36
a	553	1348	62
a	553	1408	38
a	553	1536	20
a	553	1540	93
a	553	1568	75
a	553	1572	22
a	553	1573	29
a	553	1610	34
a	553	1792	77
a	554	0	21
a	554	4	3
a	554	7	81
a	554	9	97
a	554	10	56
a	554	37	42
a	554	73	16
a	554	105	54
a	554	140	90
a	554	241	64
a	554	257	92
a	554	263	56
a	554	264	33
a	554	1024	16
a	554	1027	92
a	554	1057	34
a	554	1101	92
a	554	1120	44
a	554	1158	87
a	554	1283	74
a	554	1284	68
a	554	1293	40
a	554	1412	28
a	554	1541	91
a	554	1542	61
a	554	1548	23
a	555	40	28
a	555	64	26
a	555	66	47
a	555	512	29
a	555	645	17
a	555	1028	73
a	555	1056	2
a	555	1060	85
a	555	1092	26
a	555	1094	40
a	555	1156	19
a	555	1516	29
a	555	1536	18
a	555	1550	13
a	555	1700	49
a	556	10	77
a	556	42	10
a	556	208	71
a	556	256	58
a	556	259	56
a	556	264	13
a	556	529	45
a	556	545	37
a	556	600	85
a	556	770	11
a	556	808	55
a	556	1028	72
a	556	1031	92
a	556	1060	78
a	556	1088	45
a	556	1089	17
a	556	1153	55
a	556	1625	10
a	557	0	79
a	557	3	35
a	557	88	83
a	557	603	56
a	557	768	13
a	557	1030	26
a	557	1090	67
a	557	1176	87
a	557	1288	60
a	557	1538	46
a	557	1568	65
a	557	1628	31
a	558	546	64
a	558	1025	88
a	558	1028	74
a	558	1293	27
a	558	1536	32
a	558	1537	22
a	558	1539	11
a	558	1600	88
a	558	1697	75
a	558	1796	41
a	559	4	37
a	559	32	24
a	559	266	56
a	559	1024	84
a	559	1288	53
a	560	0	2
a	560	1	56
a	560	2	70
a	560	3	56
a	560	4	16
a	560	5	2
a	560	8	68
a	560	10	24
a	560	11	79
a	560	12	4
a	560	17	52
a	560	24	96
a	560	32	10
a	560	33	48
a	560	48	13
a	560	64	5
a	560	97	13
a	560	109	89
a	560	129	89
a	560	256	74
a	560	264	15
a	560	276	47
a	560	277	55
a	560	284	84
a	560	288	94
a	560	297	32
a	560	320	32
a	560	353	13
a	560	392	18
a	560	512	61
a	560	514	75
a	560	515	98
a	560	516	69
a	560	523	92
a	560	525	16
a	560	540	92
a	560	544	45
a	560	566	79
a	560	583	23
a	560	599	60
a	560	640	22
a	560	711	57
a	560	820	10
a	560	1026	13
a	560	1029	66
a	560	1032	80
a	560	1036	20
a	560	1056	45
a	560	1062	2
a	560	1094	3
a	560	1095	66
a	560	1097	19
a	560	1098	39
a	560	1104	44
a	560	1112	73
a	560	1122	52
a	560	1171	97
a	560	1172	28
a	560	1218	6
a	560	1283	49
a	560	1291	46
a	560	1312	70
a	560	1345	71
a	560	1362	12
a	560	1478	54
a	560	1538	14
a	560	1547	91
a	560	1565	80
a	560	1593	98
a	560	1673	43
a	560	1674	24
a	560	1796	2
a	560	1823	70
a	561	0	50
a	561	2	62
a	561	4	49
a	561	8	88
a	561	9	80
a	561	10	18
a	561	12	90
a	561	18	13
a	561	24	50
a	561	28	8
a	561	44	5
a	561	144	94
a	561	258	64
a	561	266	78
a	561	268	35
a	561	328	68
a	561	516	4
a	561	524	30
a	561	837	68
a	561	1024	55
a	561	1026	31
a	561	1028	82
a	561	1090	50
a	561	1124	9
a	561	1152	16
a	561	1192	98
a	561	1330	66
a	561	1540	97
a	561	1542	8
a	561	1544	50
a	561	1548	7
a	561	1570	18
a	561	1656	22
a	561	1678	77
a	561	1816	57
a	562	0	39
a	562	5	88
a	562	17	13
a	562	41	16
a	562	72	39
a	562	270	10
a	562	413	3
a	562	519	93
a	562	1025	37
a	562	1028	61
a	562	1065	61
a	562	1120	88
a	562	1157	55
a	562	1493	34
a	562	1540	6
a	562	1560	55
a	562	1561	22
a	562	1859	44
a	563	4	10
a	563	25	77
a	563	32	35
a	563	34	95
a	563	336	46
a	563	518	18
a	563	768	65
a	563	1025	39
a	563	1036	35
a	563	1056	34
a	563	1060	71
a	564	0	13
a	564	9	26
a	564	17	85
a	564	39	7
a	564	41	28
a	564	48	95
a	564	140	6
a	564	258	87
a	564	289	59
a	564	560	10
a	564	592	27
a	564	650	18
a	564	840	40
a	564	1105	29
a	564	1117	43
a	564	1120	55
a	564	1163	24
a	564	1172	8
a	564	1200	49
a	564	1546	82
a	564	1552	21
a	564	1807	69
a	565	0	32
a	565	181	75
a	565	264	12
a	565	512	47
a	565	1024	96
a	565	1026	15
a	565	1032	17
a	565	1040	61
a	565	1050	56
a	565	1794	48
a	566	1	63
a	566	68	83
a	566	1029	32
a	566	1088	44
a	566	1089	36
a	566	1320	9
a	567	469	21
a	567	556	69
a	568	2	9
a	568	4	27
a	568	13	78
a	568	14	51
a	568	16	26
a	568	18	43
a	568	21	10
a	568	54	75
a	568	67	12
a	568	80	76
a	568	513	15
a	568	515	35
a	568	582	58
a	568	746	63
a	568	768	93
a	568	807	17
a	568	1024	89
a	568	1025	81
a	568	1026	47
a	568	1029	93
a	568	1032	4
a	568	1044	69
a	568	1048	81
a	568	1090	41
a	568	1096	44
a	568	1104	26
a	568	1105	58
a	568	1285	31
a	568	1600	33
a	568	1602	18
a	568	1672	92
a	568	2009	49
a	569	0	32
a	569	2	84
a	569	4	75
a	569	10	8
a	569	36	85
a	569	66	19
a	569	86	98
a	569	210	31
a	569	533	4
a	569	776	24
a	569	1028	8
a	569	1280	41
a	569	1584	68
a	570	1	86
a	570	21	45
a	570	136	30
a	570	264	56
a	570	1040	32
a	570	1068	79
a	570	1088	66
a	570	1153	10
a	571	38	51
a	571	1060	92
a	571	1080	94
a	571	1537	24
a	571	1568	36
a	572	0	49
a	572	136	39
a	572	521	21
a	572	808	8
a	573	641	60
a	573	1184	32
a	574	368	40
a	574	1032	18
a	576	0	69
a	576	2	59
a	576	4	39
a	576	8	93
a	576	13	98
a	576	14	88
a	576	22	2
a	576	28	35
a	576	31	9
a	576	32	89
a	576	33	9
a	576	36	12
a	576	68	50
a	576	69	57
a	576	72	100
a	576	73	19
a	576	76	89
a	576	81	70
a	576	83	29
a	576	91	82
a	576	132	13
a	576	139	92
a	576	196	75
a	576	212	29
a	576	288	10
a	576	292	40
a	576	321	85
a	576	332	81
a	576	512	5
a	576	513	69
a	576	514	69
a	576	521	33
a	576	525	37
a	576	526	66
a	576	532	87
a	576	545	84
a	576	549	35
a	576	672	85
a	576	848	8
a	576	888	92
a	576	1024	17
a	576	1025	94
a	576	1028	59
a	576	1032	7
a	576	1036	40
a	576	1040	22
a	576	1046	77
a	576	1047	68
a	576	1049	33
a	576	1052	97
a	576	1056	71
a	576	1058	96
a	576	1059	77
a	576	1062	30
a	576	1063	66
a	576	1090	25
a	576	1092	8
a	576	1095	95
a	576	1096	94
a	576	1098	94
a	576	1107	46
a	576	1118	89
a	576	1161	59
a	576	1162	5
a	576	1280	78
a	576	1302	56
a	576	1320	80
a	576	1445	2
a	576	1538	80
a	576	1544	42
a	576	1573	25
a	576	1574	84
a	576	1576	62
a	576	1600	100
a	576	1793	40
a	576	1826	53
a	576	1836	58
a	576	1958	58
a	577	0	10
a	577	2	69
a	577	8	22
a	577	10	72
a	577	64	59
a	577	88	75
a	577	132	24
a	577	133	17
a	577	265	27
a	577	268	79
a	577	293	64
a	577	296	99
a	577	384	62
a	577	424	59
a	577	512	47
a	577	514	31
a	577	516	51
a	577	527	45
a	577	556	17
a	577	590	14
a	577	591	84
a	577	652	5
a	577	768	75
a	577	779	23
a	577	1024	17
a	577	1028	3
a	577	1032	25
a	577	1034	48
a	577	1068	30
a	577	1164	55
a	577	1376	53
a	577	1536	12
a	577	1567	85
a	577	1576	87
a	577	1609	93
a	577	1666	79
a	577	1704	69
a	578	0	24
a	578	11	97
a	578	12	39
a	578	52	27
a	578	68	21
a	578	69	25
a	578	72	68
a	578	88	55
a	578	101	72
a	578	320	9
a	578	358	47
a	578	388	43
a	578	534	34
a	578	536	2
a	578	561	55
a	578	586	14
a	578	768	42
a	578	773	68
a	578	788	5
a	578	804	52
a	578	812	9
a	578	1037	84
a	578	1096	5
a	578	1124	15
a	578	1216	100
a	578	1328	13
a	578	1352	8
a	578	1536	57
a	578	1549	53
a	578	1557	37
a	578	1698	92
a	579	12	21
a	579	32	35
a	579	71	53
a	579	100	94
a	579	128	31
a	579	264	45
a	579	512	93
a	579	908	87
a	579	1028	20
a	579	1216	13
a	579	1316	8
a	579	1576	33
a	579	1588	8
a	580	1	57
a	580	2	72
a	580	7	55
a	580	17	66
a	580	32	13
a	580	64	52
a	580	99	72
a	580	256	26
a	580	513	2
a	580	516	71
a	580	548	31
a	580	549	69
a	580	768	66
a	580	777	1
a	580	1036	46
a	580	1037	10
a	580	1041	73
a	580	1065	7
a	580	1192	89
a	580	1386	86
a	580	1537	16
a	580	1572	84
a	580	1635	58
a	580	1675	69
a	580	1805	16
a	580	1866	28
a	581	6	31
a	581	132	20
a	581	204	21
a	581	1030	63
a	581	1088	98
a	582	0	47
a	582	33	68
a	582	36	88
a	582	65	51
a	582	290	88
a	582	576	5
a	582	1024	23
a	582	1062	90
a	582	1119	71
a	582	1569	13
a	582	1832	5
a	583	0	87
a	583	8	11
a	583	57	15
a	583	96	21
a	583	1026	43
a	583	1032	28
a	584	0	49
a	584	3	42
a	584	4	69
a	584	5	22
a	584	16	98
a	584	20	24
a	584	23	17
a	584	30	39
a	584	32	38
a	584	64	51
a	584	82	4
a	584	128	33
a	584	256	85
a	584	288	95
a	584	515	93
a	584	529	27
a	584	544	23
a	584	576	37
a	584	770	41
a	584	771	40
a	584	774	92
a	584	1028	88
a	584	1033	1
a	584	1036	83
a	584	1056	47
a	584	1094	71
a	584	1122	88
a	584	1136	12
a	584	1328	64
a	584	1409	50
a	584	1504	90
a	584	1536	95
a	584	1556	26
a	584	1568	43
a	584	1572	29
a	584	1610	29
a	584	1728	30
a	585	2	52
a	585	24	5
a	585	259	67
a	585	261	14
a	585	354	70
a	585	512	39
a	585	580	22
a	585	586	45
a	585	778	72
a	585	816	50
a	585	1025	11
a	585	1028	52
a	585	1152	96
a	585	1344	88
a	585	1345	66
a	585	1550	32
a	585	1568	92
a	585	1636	28
a	585	1808	22
a	586	3	80
a	586	8	69
a	586	32	14
a	586	36	58
a	586	352	13
a	586	516	76
a	586	608	88
a	586	1032	91
a	586	1059	48
a	586	1073	98
a	586	1281	27
a	586	1536	93
a	586	1644	85
a	587	0	46
a	587	100	98
a	587	104	51
a	587	1316	90
a	587	1536	48
a	587	1544	94
a	588	0	95
a	588	16	33
a	588	512	29
a	588	577	45
a	588	1028	1
a	588	1029	81
a	588	1057	100
a	588	1060	77
a	588	1570	94
a	589	2	6
a	589	516	87
a	589	1556	35
a	590	192	16
a	590	1540	52
a	590	1881	62
a	591	3	41
a	592	2	16
a	592	4	86
a	592	6	22
a	592	10	88
a	592	20	1
a	592	25	63
a	592	39	18
a	592	64	50
a	592	104	79
a	592	128	81
a	592	152	67
a	592	161	50
a	592	204	82
a	592	216	40
a	592	225	78
a	592	358	96
a	592	512	44
a	592	513	29
a	592	514	82
a	592	522	31
a	592	525	60
a	592	530	47
a	592	549	74
a	592	1028	62
a	592	1029	96
a	592	1030	14
a	592	1036	67
a	592	1042	35
a	592	1064	25
a	592	1074	79
a	592	1081	34
a	592	1098	6
a	592	1146	2
a	592	1159	91
a	592	1168	21
a	592	1217	46
a	592	1314	35
a	592	1726	91
a	592	1828	76
a	593	10	75
a	593	28	7
a	593	128	30
a	593	164	10
a	593	557	63
a	593	1280	52
a	593	1394	49
a	594	45	39
a	594	66	58
a	594	164	77
a	594	513	68
a	594	520	48
a	594	581	8
a	594	776	15
a	594	1024	18
a	594	1056	33
a	594	1832	18
a	595	65	100
a	595	66	39
a	595	569	35
a	595	1057	15
a	595	1060	6
a	595	1282	76
a	595	1320	94
a	596	1	4
a	596	32	16
a	596	263	55
a	596	306	49
a	596	1033	2
a	596	1092	38
a	596	1542	51
a	596	1867	99
a	597	4	48
a	597	97	73
a	597	320	94
a	597	1153	80
a	598	1043	12
a	598	1304	53
a	599	48	33
a	599	256	36
a	600	82	26
a	600	130	18
a	600	512	72
a	600	1028	91
a	600	1090	50
a	600	1099	64
a	600	1288	2
a	600	1316	50
a	601	5	85
a	601	357	43
a	601	1080	55
a	601	1338	29
a	601	1730	44
a	601	1809	85
a	602	8	96
a	602	273	78
a	602	513	96
a	603	1040	38
a	604	4	27
a	604	512	16
a	604	1540	5
a	605	0	59
a	607	1024	36
a	608	0	4
a	608	1	4
a	608	5	26
a	608	7	55
a	608	11	56
a	608	14	90
a	608	33	9
a	608	44	80
a	608	45	97
a	608	67	7
a	608	97	39
a	608	256	15
a	608	294	42
a	608	329	79
a	608	521	34
a	608	523	39
a	608	546	57
a	608	576	64
a	608	580	15
a	608	768	88
a	608	803	34
a	608	896	96
a	608	929	84
a	608	1030	27
a	608	1034	73
a	608	1057	69
a	608	1058	32
a	608	1062	75
a	608	1068	81
a	608	1070	14
a	608	1098	4
a	608	1125	6
a	608	1142	2
a	608	1156	75
a	608	1157	96
a	608	1160	14
a	608	1169	23
a	608	1282	28
a	608	1284	8
a	608	1378	81
a	608	1542	41
a	608	1548	70
a	608	1592	28
a	608	1604	26
a	608	1610	46
a	608	1796	30
a	608	1928	85
a	609	2	76
a	609	12	73
a	609	16	86
a	609	46	54
a	609	64	83
a	609	68	5
a	609	128	33
a	609	136	57
a	609	137	65
a	609	160	96
a	609	456	71
a	609	517	79
a	609	1028	87
a	609	1032	70
a	609	1045	1
a	609	1072	51
a	609	1078	93
a	609	1260	90
a	609	1344	54
a	609	1544	61
a	609	1545	96
a	609	1638	40
a	609	1646	74
a	610	1	38
a	610	4	29
a	610	15	44
a	610	69	73
a	610	256	89
a	610	576	16
a	610	1120	82
a	610	1160	12
a	611	64	41
a	611	200	31
a	611	272	43
a	611	589	39
a	611	832	46
a	611	1024	4
a	611	1036	39
a	611	1037	86
a	611	1156	94
a	611	1412	70
a	612	4	82
a	612	5	78
a	612	22	37
a	612	65	3
a	612	129	88
a	612	264	51
a	612	520	74
a	612	664	29
a	612	741	28
a	612	796	96
a	612	1026	15
a	612	1544	38
a	612	1548	76
a	612	1664	16
a	613	1	55
a	613	8	24
a	613	33	75
a	613	80	46
a	613	546	75
a	613	1055	23
a	613	1056	43
a	613	1348	47
a	613	1576	27
a	613	1793	86
a	613	1834	2
a	614	48	76
a	614	64	93
a	614	1156	3
a	614	1673	7
a	615	0	4
a	615	8	13
a	615	1536	74
a	616	4	64
a	616	1026	63
a	616	1032	51
a	616	1281	82
a	616	1600	10
a	617	0	59
a	617	514	47
a	617	581	17
a	617	1026	27
a	618	29	17
a	618	512	36
a	618	516	71
a	618	524	39
a	618	1152	91
a	619	20	75
a	620	1561	30
a	621	580	22
a	622	17	37
a	622	1412	52
a	623	1540	33
a	624	3	25
a	624	7	37
a	624	76	33
a	624	108	30
a	624	513	11
a	624	1068	44
a	624	1092	13
a	624	1288	83
a	625	2	86
a	625	16	42
a	625	28	68
a	625	128	44
a	625	515	26
a	625	516	25
a	625	649	82
a	625	1568	41
a	625	1614	21
a	626	110	29
a	626	552	9
a	626	1069	35
a	626	1593	59
a	626	1809	62
a	627	9	51
a	627	28	9
a	627	1096	8
a	628	48	78
a	628	539	86
a	628	593	19
a	628	597	68
a	628	664	28
a	629	1056	5
a	630	1794	51
a	632	4	99
a	632	39	94
a	632	104	80
a	632	1312	22
a	633	278	85
a	633	516	51
a	633	818	8
a	633	1026	6
a	633	1744	95
a	636	783	4
a	636	1046	42
a	637	544	21
a	640	0	11
a	640	2	92
a	640	4	68
a	640	5	44
a	640	6	44
a	640	8	13
a	640	12	100
a	640	16	21
a	640	23	54
a	640	32	34
a	640	34	31
a	640	43	86
a	640	64	8
a	640	66	69
a	640	67	5
a	640	77	31
a	640	104	86
a	640	131	29
a	640	135	35
a	640	139	5
a	640	140	41
a	640	141	9
a	640	164	24
a	640	169	92
a	640	174	65
a	640	177	34
a	640	192	25
a	640	195	78
a	640	256	95
a	640	257	3
a	640	261	51
a	640	262	45
a	640	265	87
a	640	300	53
a	640	324	71
a	640	336	47
a	640	384	80
a	640	416	8
a	640	512	55
a	640	515	24
a	640	520	97
a	640	524	37
a	640	526	2
a	640	550	88
a	640	608	34
a	640	641	1
a	640	649	78
a	640	652	73
a	640	656	72
a	640	676	8
a	640	679	89
a	640	775	75
a	640	849	40
a	640	985	14
a	640	1024	86
a	640	1025	34
a	640	1028	51
a	640	1030	56
a	640	1032	96
a	640	1037	32
a	640	1048	50
a	640	1055	98
a	640	1074	47
a	640	1089	28
a	640	1090	80
a	640	1093	27
a	640	1096	93
a	640	1098	54
a	640	1102	100
a	640	1120	21
a	640	1152	12
a	640	1153	60
a	640	1154	99
a	640	1161	63
a	640	1184	3
a	640	1185	92
a	640	1186	23
a	640	1201	21
a	640	1217	58
a	640	1233	26
a	640	1280	77
a	640	1288	63
a	640	1289	30
a	640	1294	61
a	640	1346	20
a	640	1400	57
a	640	1443	16
a	640	1536	85
a	640	1538	62
a	640	1568	45
a	640	1569	69
a	640	1642	84
a	640	1664	3
a	640	1669	93
a	640	1701	74
a	640	1714	17
a	640	1794	35
a	640	1817	22
a	640	1856	60
a	641	0	24
a	641	1	85
a	641	6	37
a	641	8	6
a	641	12	80
a	641	18	26
a	641	23	37
a	641	44	90
a	641	56	21
a	641	86	86
a	641	97	22
a	641	104	90
a	641	128	74
a	641	133	13
a	641	136	88
a	641	168	40
a	641	206	82
a	641	256	16
a	641	259	63
a	641	260	100
a	641	384	49
a	641	514	79
a	641	535	53
a	641	537	72
a	641	550	5
a	641	744	98
a	641	778	68
a	641	1024	16
a	641	1028	30
a	641	1030	31
a	641	1032	83
a	641	1036	39
a	641	1059	7
a	641	1060	87
a	641	1062	19
a	641	1064	37
a	641	1084	41
a	641	1106	2
a	641	1146	10
a	641	1160	31
a	641	1172	25
a	641	1187	40
a	641	1208	6
a	641	1225	88
a	641	1256	1
a	641	1280	49
a	641	1282	70
a	641	1290	46
a	641	1312	75
a	641	1320	1
a	641	1348	35
a	641	1408	88
a	641	1440	34
a	641	1600	5
a	641	1664	97
a	642	0	17
a	642	1	85
a	642	2	29
a	642	5	84
a	642	16	17
a	642	32	53
a	642	36	26
a	642	46	77
a	642	77	18
a	642	78	97
a	642	79	69
a	642	115	43
a	642	132	6
a	642	136	36
a	642	140	44
a	642	144	63
a	642	181	82
a	642	261	2
a	642	262	13
a	642	325	23
a	642	386	30
a	642	390	95
a	642	424	77
a	642	449	58
a	642	484	91
a	642	525	36
a	642	528	23
