p	256	4096
a	161	83	50
a	161	128	11
a	161	129	54
a	161	132	45
a	161	136	36
a	161	144	79
a	161	156	60
a	161	160	75
a	161	162	30
a	161	164	74
a	161	165	28
a	161	194	74
a	161	196	13
a	161	224	12
a	162	0	4
a	162	1	43
a	162	2	79
a	162	4	65
a	162	6	84
a	162	8	54
a	162	9	67
a	162	11	90
a	162	13	95
a	162	16	37
a	162	17	86
a	162	20	98
a	162	21	11
a	162	33	23
a	162	34	54
a	162	36	19
a	162	37	15
a	162	68	28
a	162	78	20
a	162	128	61
a	162	129	4
a	162	132	60
a	162	135	24
a	162	136	85
a	162	137	94
a	162	139	33
a	162	149	43
a	162	152	98
a	162	192	13
a	163	0	48
a	163	4	88
a	163	32	57
a	163	64	15
a	163	128	66
a	163	130	80
a	163	140	91
a	163	144	52
a	163	145	27
a	163	148	46
a	163	160	36
a	163	194	19
a	164	0	64
a	164	1	23
a	164	2	56
a	164	4	15
a	164	5	78
a	164	6	8
a	164	8	80
a	164	9	6
a	164	12	66
a	164	16	89
a	164	17	18
a	164	27	4
a	164	28	34
a	164	32	51
a	164	33	25
a	164	37	51
a	164	40	87
a	164	48	53
a	164	64	5
a	164	68	5
a	164	74	57
a	164	87	60
a	164	128	85
a	164	129	7
a	164	130	64
a	164	133	63
a	164	136	41
a	164	141	73
a	164	144	45
a	164	145	20
a	164	160	2
a	164	165	78
a	164	195	24
a	164	197	96
a	164	200	40
a	165	0	37
a	165	2	59
a	165	4	40
a	165	8	16
a	165	10	44
a	165	19	75
a	165	64	33
a	165	65	18
a	165	80	40
a	165	128	25
a	165	133	70
a	165	136	93
a	165	143	30
a	165	160	75
a	166	0	8
a	166	1	44
a	166	4	68
a	166	7	60
a	166	24	86
a	166	105	23
a	166	130	51
a	166	132	90
a	166	200	5
a	166	201	11
a	167	0	83
a	167	4	54
a	168	0	37
a	168	4	77
a	168	5	39
a	168	8	2
a	168	11	70
a	168	12	82
a	168	32	11
a	168	35	62
a	168	48	14
a	168	68	94
a	168	101	23
a	168	129	71
a	168	134	96
a	168	170	55
a	168	213	66
a	169	0	39
a	169	3	20
a	169	20	65
a	169	21	3
a	169	41	100
a	169	128	88
a	169	145	94
a	169	185	67
a	170	1	61
a	170	3	6
a	170	4	44
a	170	10	91
a	170	11	54
a	170	13	87
a	170	32	51
a	170	36	47
a	170	131	88
a	171	4	63
a	171	34	85
a	171	72	14
a	171	128	52
a	172	0	14
a	172	1	1
a	172	2	60
a	172	11	35
a	172	12	14
a	172	64	88
a	172	67	10
a	172	68	2
a	172	136	58
a	172	153	74
a	172	160	93
a	172	208	98
a	173	2	95
a	173	129	54
a	173	136	90
a	174	140	98
a	175	9	48
a	175	144	20
a	176	0	25
a	176	1	16
a	176	3	48
a	176	4	23
a	176	8	23
a	176	12	42
a	176	16	87
a	176	29	44
a	176	60	24
a	176	65	26
a	176	100	84
a	176	136	61
a	176	233	64
a	177	0	24
a	177	1	98
a	177	4	9
a	177	18	73
a	177	40	41
a	177	59	76
a	177	64	43
a	177	128	90
a	178	27	16
a	178	32	38
a	178	64	82
a	178	145	94
a	179	0	5
a	179	19	41
a	179	112	80
a	179	168	20
a	180	0	1
a	180	1	42
a	180	15	49
a	180	16	58
a	180	32	29
a	180	52	55
a	180	67	81
a	180	76	84
a	180	125	28
a	180	145	61
a	180	146	20
a	180	148	34
a	180	156	27
a	181	0	74
a	181	6	78
a	181	16	88
a	181	56	36
a	181	128	94
a	181	136	48
a	181	137	65
a	181	144	59
a	181	156	91
a	181	192	86
a	182	3	54
a	182	128	57
a	183	16	89
a	183	166	76
a	184	0	4
a	184	64	47
a	185	8	23
a	185	208	2
a	187	138	36
a	187	152	45
a	188	146	96
a	192	0	95
a	192	1	46
a	192	2	84
a	192	3	65
a	192	4	74
a	192	5	21
a	192	8	30
a	192	9	31
a	192	12	40
a	192	15	61
a	192	16	5
a	192	17	23
a	192	32	52
a	192	33	70
a	192	36	38
a	192	37	48
a	192	40	72
a	192	43	48
a	192	64	14
a	192	65	68
a	192	66	74
a	192	67	6
a	192	68	5
a	192	69	35
a	192	70	11
a	192	71	87
a	192	72	94
a	192	96	61
a	192	100	24
a	192	102	91
a	192	112	27
a	192	128	39
a	192	129	30
a	192	132	66
a	192	134	53
a	192	136	28
a	192	145	37
a	192	157	94
a	192	160	55
a	192	163	87
a	192	165	19
a	192	193	50
a	192	200	19
a	192	205	43
a	192	244	70
a	193	0	67
a	193	1	9
a	193	2	74
a	193	8	69
a	193	16	90
a	193	32	51
a	193	36	3
a	193	47	14
a	193	64	30
a	193	65	4
a	193	68	36
a	193	73	97
a	193	80	68
a	193	82	29
a	193	88	59
a	193	96	56
a	193	128	16
a	193	132	77
a	193	140	3
a	193	145	52
a	193	160	53
a	193	192	16
a	193	194	17
a	193	196	74
a	193	197	11
a	193	200	14
a	193	203	59
a	193	204	30
a	194	0	4
a	194	1	77
a	194	2	36
a	194	4	28
a	194	8	82
a	194	16	64
a	194	26	53
a	194	33	80
a	194	40	96
a	194	66	94
a	194	68	80
a	194	72	48
a	194	76	87
a	194	85	94
a	194	98	56
a	194	128	2
a	194	129	66
a	194	132	52
a	194	133	76
a	194	136	12
a	194	162	87
a	194	193	60
a	194	196	55
a	194	225	46
a	195	0	36
a	195	7	77
a	195	8	91
a	195	32	34
a	195	35	85
a	195	64	49
a	195	67	45
a	195	73	4
a	195	131	92
a	195	140	71
a	195	192	17
a	195	220	31
a	195	224	99
a	196	0	85
a	196	1	73
a	196	2	4
a	196	5	57
a	196	8	19
a	196	9	67
a	196	20	92
a	196	32	80
a	196	33	88
a	196	36	26
a	196	40	20
a	196	64	61
a	196	65	47
a	196	66	58
a	196	68	84
a	196	69	92
a	196	70	72
a	196	96	1
a	196	98	91
a	196	100	41
a	196	101	49
a	196	128	64
a	196	132	73
a	196	133	47
a	196	136	3
a	196	137	78
a	196	138	30
a	196	145	41
a	196	148	41
a	196	154	25
a	196	168	23
a	196	192	43
a	196	194	47
a	196	200	90
a	196	227	30
a	197	0	97
a	197	8	47
a	197	12	19
a	197	16	7
a	197	24	29
a	197	32	56
a	197	40	52
a	197	98	32
a	197	128	29
a	197	133	42
a	197	134	67
a	197	144	1
a	197	156	96
a	197	162	74
a	198	0	15
a	198	2	20
a	198	6	22
a	198	15	62
a	198	17	34
a	198	32	51
a	198	33	34
a	198	66	48
a	198	72	97
a	198	82	51
a	198	193	75
a	198	194	75
a	199	64	17
a	199	65	19
a	199	148	52
a	199	166	30
a	200	0	64
a	200	1	6
a	200	4	33
a	200	5	52
a	200	12	46
a	200	27	25
a	200	34	95
a	200	40	40
a	200	64	36
a	200	68	80
a	200	136	75
a	200	144	85
a	200	192	56
a	200	196	2
a	201	0	10
a	201	40	92
a	201	112	74
a	201	224	28
a	202	161	95
a	203	100	97
a	203	141	19
a	204	3	2
a	204	5	65
a	204	20	24
a	204	65	12
a	204	128	36
a	204	136	42
a	204	194	14
a	204	213	73
a	205	0	80
a	205	2	45
a	206	0	42
a	206	2	90
a	206	9	35
a	206	133	12
a	207	5	19
a	207	37	10
a	207	136	17
a	208	1	17
a	208	4	10
a	208	5	91
a	208	49	96
a	208	67	30
a	208	72	41
a	208	96	97
a	208	128	100
a	208	136	22
a	208	144	52
a	208	196	94
a	208	240	97
a	209	12	34
a	209	128	51
a	209	144	25
a	209	160	73
a	209	228	68
a	210	0	67
a	210	4	29
a	210	64	81
a	210	136	27
a	210	192	8
a	210	228	57
a	212	0	5
a	212	16	79
a	212	20	59
a	212	32	34
a	212	64	14
a	212	128	74
a	213	0	21
a	213	64	24
a	213	76	64
a	213	128	79
a	214	64	72
a	214	69	60
a	216	4	100
a	216	17	54
a	216	24	52
a	216	128	45
a	216	229	47
a	217	112	33
a	218	17	81
a	224	0	23
a	224	1	99
a	224	4	45
a	224	5	67
a	224	8	76
a	224	18	46
a	224	20	83
a	224	32	17
a	224	36	97
a	224	39	65
a	224	41	33
a	224	64	94
a	224	65	16
a	224	68	99
a	224	77	96
a	224	84	89
a	224	88	98
a	224	128	58
a	224	129	88
a	224	130	9
a	224	133	92
a	224	136	53
a	224	141	14
a	224	144	28
a	224	164	93
a	224	212	71
a	224	232	36
a	225	1	79
a	225	4	46
a	225	8	70
a	225	29	86
a	225	32	98
a	225	35	16
a	225	37	99
a	225	65	96
a	225	66	4
a	225	68	18
a	225	72	78
a	225	148	31
a	225	160	74
a	225	204	68
a	226	1	33
a	226	3	97
a	226	12	25
a	226	45	91
a	226	65	77
a	226	68	79
a	226	80	4
a	226	96	87
a	227	0	80
a	227	128	17
a	228	0	50
a	228	3	33
a	228	9	13
a	228	12	25
a	228	17	48
a	228	64	8
a	228	66	45
a	228	72	59
a	228	80	31
a	228	81	62
a	228	96	2
a	228	129	73
a	228	137	65
a	229	0	62
a	229	1	85
a	229	16	45
a	229	74	40
a	229	136	14
a	229	192	68
a	230	0	39
a	230	65	43
a	230	134	94
a	231	46	48
a	231	71	49
a	232	0	99
a	232	68	39
a	233	10	61
a	233	128	88
a	233	204	45
a	234	0	8
a	234	139	43
a	234	168	85
a	236	11	30
a	236	163	56
a	237	9	79
a	240	5	68
a	240	16	99
a	240	28	26
a	240	66	83
a	240	128	100
a	240	129	34
a	240	144	10
a	240	198	86
a	241	36	94
a	241	45	33
a	242	81	89
a	242	83	36
a	242	196	82
a	243	64	98
a	244	2	15
a	244	64	88
a	244	69	84
a	244	72	54
a	244	129	30
a	248	0	99
a	248	24	15
a	248	170	33
a	249	68	34
a	250	128	76
a	252	64	100
