p	1024	16384
a	220	900	73
a	221	520	91
a	222	0	52
a	222	81	11
a	222	857	14
a	223	6	29
a	224	8	17
a	224	19	96
a	224	20	8
a	224	22	19
a	224	38	64
a	224	39	19
a	224	71	53
a	224	72	25
a	224	75	98
a	224	80	36
a	224	88	57
a	224	102	62
a	224	153	42
a	224	256	36
a	224	288	62
a	224	322	90
a	224	519	49
a	224	529	94
a	224	582	2
a	224	583	23
a	224	641	37
a	224	659	83
a	224	832	72
a	224	962	64
a	225	544	44
a	225	596	72
a	226	6	63
a	226	119	63
a	226	404	23
a	226	524	33
a	226	544	59
a	226	562	37
a	227	560	38
a	227	656	63
a	228	0	17
a	228	2	51
a	228	85	49
a	228	135	38
a	228	145	97
a	228	215	75
a	228	547	47
a	228	594	96
a	228	724	33
a	228	800	3
a	229	256	50
a	229	257	77
a	229	512	33
a	229	576	49
a	230	328	12
a	230	513	71
a	232	4	42
a	232	14	56
a	232	18	61
a	232	138	13
a	232	514	32
a	232	520	50
a	232	544	68
a	232	992	15
a	234	512	91
a	236	536	39
a	238	833	6
a	240	5	100
a	240	160	3
a	240	450	9
a	240	532	32
a	240	544	24
a	240	786	18
a	241	6	63
a	241	342	21
a	241	386	30
a	242	1	14
a	242	548	3
a	244	0	69
a	245	128	72
a	248	5	24
a	248	270	55
a	249	8	59
a	249	240	2
a	251	68	37
a	252	640	40
a	256	0	25
a	256	1	45
a	256	2	70
a	256	3	10
a	256	4	67
a	256	5	58
a	256	6	49
a	256	7	87
a	256	8	65
a	256	9	6
a	256	10	50
a	256	11	42
a	256	12	59
a	256	14	74
a	256	16	83
a	256	17	33
a	256	18	65
a	256	19	21
a	256	20	4
a	256	22	66
a	256	23	80
a	256	24	57
a	256	25	5
a	256	28	30
a	256	30	30
a	256	31	19
a	256	32	18
a	256	33	39
a	256	34	70
a	256	36	31
a	256	37	99
a	256	38	8
a	256	40	88
a	256	41	44
a	256	44	100
a	256	45	39
a	256	46	53
a	256	48	88
a	256	49	72
a	256	50	62
a	256	51	90
a	256	52	99
a	256	54	64
a	256	64	21
a	256	65	29
a	256	68	68
a	256	71	51
a	256	74	6
a	256	76	73
a	256	81	64
a	256	90	7
a	256	97	58
a	256	100	51
a	256	101	65
a	256	114	26
a	256	115	15
a	256	128	81
a	256	129	25
a	256	130	78
a	256	131	99
a	256	132	45
a	256	133	1
a	256	137	2
a	256	140	32
a	256	144	45
a	256	145	60
a	256	146	78
a	256	148	20
a	256	149	43
a	256	156	25
a	256	160	29
a	256	161	8
a	256	166	79
a	256	177	84
a	256	178	97
a	256	179	79
a	256	192	60
a	256	194	78
a	256	198	82
a	256	209	32
a	256	257	38
a	256	258	59
a	256	259	26
a	256	260	31
a	256	261	57
a	256	262	16
a	256	263	85
a	256	265	91
a	256	267	39
a	256	268	79
a	256	270	1
a	256	272	34
a	256	273	43
a	256	275	30
a	256	276	13
a	256	277	37
a	256	278	53
a	256	279	49
a	256	280	25
a	256	282	56
a	256	288	87
a	256	290	3
a	256	291	40
a	256	294	28
a	256	299	45
a	256	300	79
a	256	308	44
a	256	309	81
a	256	311	89
a	256	320	81
a	256	324	70
a	256	325	50
a	256	342	58
a	256	348	84
a	256	352	67
a	256	356	30
a	256	364	46
a	256	368	52
a	256	384	42
a	256	385	34
a	256	386	78
a	256	387	31
a	256	388	19
a	256	390	1
a	256	400	81
a	256	404	55
a	256	410	51
a	256	416	19
a	256	417	79
a	256	420	4
a	256	421	97
a	256	422	73
a	256	436	35
a	256	451	40
a	256	512	8
a	256	513	99
a	256	514	79
a	256	515	70
a	256	516	10
a	256	517	10
a	256	518	83
a	256	519	67
a	256	520	29
a	256	521	49
a	256	522	37
a	256	523	42
a	256	527	68
a	256	528	63
a	256	529	31
a	256	530	67
a	256	531	80
a	256	532	91
a	256	534	9
a	256	535	66
a	256	536	4
a	256	538	47
a	256	540	41
a	256	542	93
a	256	543	57
a	256	544	17
a	256	545	68
a	256	546	43
a	256	547	50
a	256	548	87
a	256	549	58
a	256	550	70
a	256	552	59
a	256	554	40
a	256	560	81
a	256	562	40
a	256	564	68
a	256	565	79
a	256	574	38
a	256	576	82
a	256	577	24
a	256	580	84
a	256	582	93
a	256	592	4
a	256	593	74
a	256	594	89
a	256	595	15
a	256	602	36
a	256	608	33
a	256	615	51
a	256	617	56
a	256	624	36
a	256	640	27
a	256	641	81
a	256	642	98
a	256	643	74
a	256	644	91
a	256	645	7
a	256	646	42
a	256	648	91
a	256	650	79
a	256	652	7
a	256	656	97
a	256	657	75
a	256	658	3
a	256	661	12
a	256	663	68
a	256	664	9
a	256	670	88
a	256	672	20
a	256	684	7
a	256	688	12
a	256	692	11
a	256	694	20
a	256	710	56
a	256	728	44
a	256	739	29
a	256	768	61
a	256	769	66
a	256	770	46
a	256	771	87
a	256	772	77
a	256	773	24
a	256	774	58
a	256	776	66
a	256	778	30
a	256	780	20
a	256	784	16
a	256	785	33
a	256	786	11
a	256	787	39
a	256	788	33
a	256	796	50
a	256	798	28
a	256	800	79
a	256	801	22
a	256	802	5
a	256	804	47
a	256	810	30
a	256	816	89
a	256	826	50
a	256	832	60
a	256	833	77
a	256	837	67
a	256	856	62
a	256	865	64
a	256	884	33
a	256	896	29
a	256	897	85
a	256	898	90
a	256	900	13
a	256	902	7
a	256	913	83
a	256	914	74
a	256	916	92
a	256	928	46
a	256	940	67
a	256	978	15
a	257	0	8
a	257	1	50
a	257	2	51
a	257	3	18
a	257	4	71
a	257	6	55
a	257	8	97
a	257	10	76
a	257	12	32
a	257	14	87
a	257	16	13
a	257	17	84
a	257	20	38
a	257	32	64
a	257	33	4
a	257	34	12
a	257	35	24
a	257	37	33
a	257	48	68
a	257	50	97
a	257	64	9
a	257	68	95
a	257	69	26
a	257	71	77
a	257	80	46
a	257	96	38
a	257	128	48
a	257	132	17
a	257	134	20
a	257	135	14
a	257	138	11
a	257	144	80
a	257	146	52
a	257	148	19
a	257	161	60
a	257	180	99
a	257	186	60
a	257	256	43
a	257	259	57
a	257	261	60
a	257	262	77
a	257	263	70
a	257	272	66
a	257	273	39
a	257	276	73
a	257	280	14
a	257	288	96
a	257	292	83
a	257	322	57
a	257	324	16
a	257	336	11
a	257	356	71
a	257	368	15
a	257	369	10
a	257	391	75
a	257	418	78
a	257	455	16
a	257	512	11
a	257	513	96
a	257	514	59
a	257	516	13
a	257	518	8
a	257	520	86
a	257	524	60
a	257	528	43
a	257	532	21
a	257	533	69
a	257	536	91
a	257	540	44
a	257	544	11
a	257	545	69
a	257	546	50
a	257	548	60
a	257	550	15
a	257	552	86
a	257	554	2
a	257	560	29
a	257	568	83
a	257	578	51
a	257	582	70
a	257	592	11
a	257	608	67
a	257	624	21
a	257	640	13
a	257	641	27
a	257	656	6
a	257	658	25
a	257	660	76
a	257	710	36
a	257	720	78
a	257	768	93
a	257	770	60
a	257	772	18
a	257	784	74
a	257	788	79
a	257	789	11
a	257	792	94
a	257	796	99
a	257	800	38
a	257	806	45
a	257	820	39
a	257	832	45
a	257	848	15
a	257	868	10
a	257	882	64
a	257	898	82
a	257	899	51
a	257	900	67
a	257	907	77
a	257	920	51
a	257	928	26
a	258	0	61
a	258	1	14
a	258	2	90
a	258	3	19
a	258	5	28
a	258	7	61
a	258	12	16
a	258	16	36
a	258	17	43
a	258	20	48
a	258	32	7
a	258	33	92
a	258	39	83
a	258	44	63
a	258	48	91
a	258	64	16
a	258	65	87
a	258	67	83
a	258	68	81
a	258	69	43
a	258	88	15
a	258	98	67
a	258	116	92
a	258	128	69
a	258	147	20
a	258	148	54
a	258	256	47
a	258	257	22
a	258	260	70
a	258	261	97
a	258	262	62
a	258	272	10
a	258	288	99
a	258	289	27
a	258	292	1
a	258	384	8
a	258	385	55
a	258	405	86
a	258	410	38
a	258	416	8
a	258	461	76
a	258	465	87
a	258	512	51
a	258	514	33
a	258	515	37
a	258	516	53
a	258	517	66
a	258	518	59
a	258	522	89
a	258	523	49
a	258	528	75
a	258	529	84
a	258	530	97
a	258	544	34
a	258	548	63
a	258	581	53
a	258	582	90
a	258	593	68
a	258	612	2
a	258	640	15
a	258	641	88
a	258	648	54
a	258	658	24
a	258	674	70
a	258	676	52
a	258	690	32
a	258	768	68
a	258	772	82
a	258	773	11
a	258	776	77
a	258	778	33
a	258	784	76
a	258	785	95
a	258	786	17
a	258	800	40
a	258	804	8
a	258	805	1
a	258	816	71
a	258	819	45
a	258	828	5
a	258	832	52
a	258	834	93
a	258	865	37
a	258	882	12
a	258	896	28
a	258	905	55
a	258	912	76
a	258	914	85
a	259	0	87
a	259	2	65
a	259	6	24
a	259	19	2
a	259	22	72
a	259	35	51
a	259	36	14
a	259	44	72
a	259	48	81
a	259	260	48
a	259	272	39
a	259	385	51
a	259	418	87
a	259	424	86
a	259	513	33
a	259	514	78
a	259	532	11
a	259	544	31
a	259	545	91
a	259	614	97
a	259	640	63
a	259	770	45
a	259	772	99
a	259	792	90
a	259	822	62
a	259	835	10
a	259	900	43
a	260	0	100
a	260	1	84
a	260	2	23
a	260	3	74
a	260	4	85
a	260	5	33
a	260	6	1
a	260	7	31
a	260	8	2
a	260	10	47
a	260	14	5
a	260	16	70
a	260	19	18
a	260	21	2
a	260	22	48
a	260	24	46
a	260	25	49
a	260	28	48
a	260	30	82
a	260	31	99
a	260	32	20
a	260	33	25
a	260	35	48
a	260	36	68
a	260	38	63
a	260	48	21
a	260	50	47
a	260	64	4
a	260	74	17
a	260	81	31
a	260	82	20
a	260	84	81
a	260	128	5
a	260	132	52
a	260	134	9
a	260	136	33
a	260	144	83
a	260	145	41
a	260	146	29
a	260	152	32
a	260	162	92
a	260	176	81
a	260	179	78
a	260	213	2
a	260	256	14
a	260	257	54
a	260	258	2
a	260	264	1
a	260	266	90
a	260	273	98
a	260	274	72
a	260	275	57
a	260	279	83
a	260	282	96
a	260	288	85
a	260	296	84
a	260	298	27
a	260	304	41
a	260	305	94
a	260	307	32
a	260	322	28
a	260	324	60
a	260	338	11
a	260	352	23
a	260	400	36
a	260	419	89
a	260	427	29
a	260	512	97
a	260	513	5
a	260	514	82
a	260	515	28
a	260	516	16
a	260	519	100
a	260	521	9
a	260	522	44
a	260	524	12
a	260	525	37
a	260	528	70
a	260	530	77
a	260	531	68
a	260	532	14
a	260	544	48
a	260	545	80
a	260	546	33
a	260	561	11
a	260	563	41
a	260	564	48
a	260	576	69
a	260	640	93
a	260	641	67
a	260	642	17
a	260	643	19
a	260	644	1
a	260	651	45
a	260	656	28
a	260	658	21
a	260	659	60
a	260	676	26
a	260	691	11
a	260	700	42
a	260	704	21
a	260	720	84
a	260	733	2
a	260	768	81
a	260	769	74
a	260	770	48
a	260	772	87
a	260	774	6
a	260	784	30
a	260	785	69
a	260	787	65
a	260	788	59
a	260	803	11
a	260	821	18
a	260	824	7
a	260	833	18
a	260	835	56
a	260	865	100
a	260	896	11
a	260	912	33
a	260	928	21
a	261	0	84
a	261	2	57
a	261	9	5
a	261	12	81
a	261	14	33
a	261	16	78
a	261	17	12
a	261	20	28
a	261	32	72
a	261	49	28
a	261	52	8
a	261	66	29
a	261	80	33
a	261	106	24
a	261	128	85
a	261	130	50
a	261	131	17
a	261	132	69
a	261	142	86
a	261	144	79
a	261	146	100
a	261	177	55
a	261	183	99
a	261	256	59
a	261	258	37
a	261	259	96
a	261	264	35
a	261	270	5
a	261	272	36
a	261	274	41
a	261	288	3
a	261	320	19
a	261	322	48
a	261	384	29
a	261	390	58
a	261	408	20
a	261	513	1
a	261	514	97
a	261	517	14
a	261	518	75
a	261	520	7
a	261	528	63
a	261	534	35
a	261	544	2
a	261	560	39
a	261	561	21
a	261	576	59
a	261	640	16
a	261	648	45
a	261	660	32
a	261	704	22
a	261	736	98
a	261	768	31
a	261	769	30
a	261	770	66
a	261	778	88
a	261	787	69
a	261	800	71
a	261	802	10
a	261	806	47
a	261	872	38
a	261	901	31
a	262	0	54
a	262	1	54
a	262	2	58
a	262	3	65
a	262	5	47
a	262	7	70
a	262	8	44
a	262	16	50
a	262	17	60
a	262	19	58
a	262	25	50
a	262	64	13
a	262	68	64
a	262	118	47
a	262	137	34
a	262	162	85
a	262	163	54
a	262	224	43
a	262	256	99
a	262	288	95
a	262	384	49
a	262	513	12
a	262	515	89
a	262	516	66
a	262	528	50
a	262	530	48
a	262	533	57
a	262	545	65
a	262	576	62
a	262	581	10
a	262	584	17
a	262	640	36
a	262	642	12
a	262	648	43
a	262	649	87
a	262	656	73
a	262	705	38
a	262	769	23
a	262	786	55
a	262	800	60
a	262	809	3
a	262	914	21
a	262	1009	97
a	263	1	48
a	263	54	97
a	263	152	46
a	263	160	43
a	263	264	37
a	263	288	4
a	263	512	96
a	263	530	56
a	263	544	23
a	263	586	99
a	263	774	77
a	263	816	22
a	264	0	72
a	264	1	25
a	264	2	8
a	264	3	50
a	264	5	93
a	264	6	79
a	264	8	58
a	264	10	78
a	264	11	40
a	264	12	84
a	264	13	22
a	264	14	46
a	264	15	6
a	264	17	32
a	264	18	2
a	264	19	9
a	264	20	47
a	264	21	70
a	264	23	28
a	264	24	85
a	264	29	58
a	264	32	71
a	264	33	77
a	264	34	14
a	264	35	24
a	264	40	56
a	264	50	19
a	264	64	68
a	264	65	55
a	264	66	72
a	264	67	89
a	264	69	44
a	264	75	15
a	264	82	81
a	264	84	59
a	264	120	4
a	264	128	43
a	264	129	13
a	264	130	87
a	264	132	44
a	264	137	56
a	264	141	26
a	264	144	51
a	264	145	24
a	264	148	63
a	264	158	94
a	264	159	72
a	264	160	47
a	264	166	60
a	264	199	44
a	264	210	95
a	264	256	22
a	264	257	35
a	264	260	23
a	264	262	25
a	264	267	50
a	264	271	22
a	264	274	74
a	264	276	16
a	264	277	22
a	264	280	47
a	264	283	64
a	264	285	12
a	264	288	80
a	264	293	87
a	264	294	25
a	264	295	11
a	264	300	14
a	264	306	51
a	264	321	52
a	264	322	37
a	264	324	36
a	264	325	23
a	264	360	74
a	264	384	38
a	264	385	48
a	264	399	84
a	264	403	86
a	264	436	33
a	264	450	93
a	264	481	10
a	264	512	87
a	264	513	57
a	264	514	91
a	264	516	89
a	264	517	87
a	264	518	78
a	264	519	83
a	264	520	35
a	264	521	2
a	264	522	71
a	264	526	51
a	264	528	63
a	264	529	75
a	264	530	13
a	264	532	93
a	264	534	49
a	264	544	40
a	264	546	58
a	264	548	84
a	264	550	66
a	264	560	44
a	264	562	43
a	264	577	25
a	264	578	9
a	264	581	84
a	264	582	15
a	264	586	51
a	264	590	58
a	264	593	74
a	264	596	85
a	264	608	34
a	264	640	65
a	264	642	46
a	264	650	3
a	264	662	17
a	264	663	6
a	264	666	97
a	264	673	60
a	264	679	99
a	264	683	96
a	264	698	72
a	264	700	23
a	264	736	58
a	264	768	80
a	264	770	65
a	264	772	29
a	264	773	25
a	264	774	84
a	264	775	100
a	264	778	17
a	264	783	59
a	264	784	11
a	264	786	73
a	264	790	50
a	264	798	80
a	264	804	78
a	264	808	92
a	264	818	29
a	264	832	45
a	264	833	16
a	264	852	84
a	264	882	36
a	264	900	42
a	264	903	94
a	264	910	80
a	264	976	77
a	265	0	32
a	265	1	50
a	265	3	52
a	265	4	31
a	265	6	39
a	265	8	64
a	265	9	92
a	265	10	1
a	265	16	92
a	265	24	17
a	265	28	98
a	265	32	100
a	265	34	80
a	265	64	72
a	265	68	56
a	265	90	56
a	265	256	91
a	265	258	91
a	265	274	55
a	265	394	2
a	265	490	53
a	265	512	87
a	265	513	50
a	265	514	85
a	265	519	9
a	265	522	2
a	265	523	46
a	265	524	25
a	265	544	55
a	265	546	88
a	265	592	67
a	265	630	7
a	265	644	7
a	265	646	95
a	265	720	83
a	265	768	54
a	265	784	42
a	265	792	96
a	265	810	22
a	266	0	85
a	266	2	4
a	266	3	43
a	266	4	98
a	266	6	38
a	266	8	55
a	266	12	22
a	266	16	8
a	266	32	99
a	266	34	39
a	266	47	84
a	266	60	38
a	266	64	15
a	266	132	59
a	266	256	55
a	266	261	58
a	266	289	71
a	266	300	35
a	266	320	5
a	266	384	87
a	266	385	33
a	266	401	90
a	266	512	71
a	266	513	66
a	266	517	41
a	266	560	22
a	266	592	63
a	266	658	56
a	266	768	62
a	266	776	30
a	266	780	6
a	266	885	38
a	266	902	71
a	267	18	55
a	267	261	100
a	267	286	61
a	267	516	55
a	267	544	33
a	267	768	68
a	268	0	40
a	268	2	86
a	268	3	36
a	268	9	20
a	268	14	34
a	268	32	41
a	268	33	35
a	268	55	31
a	268	80	32
a	268	84	99
a	268	112	88
a	268	144	91
a	268	162	31
a	268	173	40
a	268	177	66
a	268	256	91
a	268	258	49
a	268	261	14
a	268	270	62
a	268	272	53
a	268	274	98
a	268	276	27
a	268	277	19
a	268	278	9
a	268	288	65
a	268	324	15
a	268	384	13
a	268	416	79
a	268	418	44
a	268	419	34
a	268	425	60
a	268	512	44
a	268	513	84
a	268	515	44
a	268	516	22
a	268	518	35
a	268	524	24
a	268	640	99
a	268	641	8
a	268	642	21
a	268	649	5
a	268	650	28
a	268	656	4
a	268	674	71
a	268	744	2
a	268	770	30
a	268	771	85
a	268	776	29
a	268	803	8
a	268	964	15
a	269	0	91
a	269	2	74
a	269	11	73
a	269	29	21
a	269	32	82
a	269	128	74
a	269	256	73
a	269	258	20
a	269	274	85
a	269	279	77
a	269	390	37
a	269	396	29
a	269	513	97
a	269	521	74
a	269	532	20
a	269	537	58
a	269	544	12
a	269	560	44
a	269	656	50
a	269	809	82
a	269	898	63
a	269	906	31
a	270	25	91
a	270	132	44
a	270	164	63
a	270	264	34
a	270	336	91
a	270	389	27
a	270	512	75
a	270	513	24
a	270	544	84
a	270	641	85
a	270	768	40
a	271	0	81
a	271	392	73
a	271	512	20
a	272	0	51
a	272	1	39
a	272	2	87
a	272	3	80
a	272	4	19
a	272	5	8
a	272	6	98
a	272	9	94
a	272	12	39
a	272	16	77
a	272	17	80
a	272	18	92
a	272	20	58
a	272	21	75
a	272	22	58
a	272	23	50
a	272	24	75
a	272	26	25
a	272	29	19
a	272	32	45
a	272	33	15
a	272	34	82
a	272	38	88
a	272	53	86
a	272	54	57
a	272	88	77
a	272	90	27
a	272	102	17
a	272	105	18
a	272	115	38
a	272	117	26
a	272	128	67
a	272	132	77
a	272	137	63
a	272	144	44
a	272	151	73
a	272	162	8
a	272	173	95
a	272	193	81
a	272	198	22
a	272	208	63
a	272	209	5
a	272	256	44
a	272	257	38
a	272	258	25
a	272	259	32
a	272	260	22
a	272	261	35
a	272	262	45
a	272	268	61
a	272	273	70
a	272	279	88
a	272	288	91
a	272	290	94
a	272	291	49
a	272	304	69
a	272	331	39
a	272	384	82
a	272	385	10
a	272	386	62
a	272	418	76
a	272	420	93
a	272	423	56
a	272	488	15
a	272	512	73
a	272	513	70
a	272	514	30
a	272	515	96
a	272	516	12
a	272	517	6
a	272	519	40
a	272	523	76
a	272	525	12
a	272	528	98
a	272	529	37
a	272	531	100
a	272	532	49
a	272	533	68
a	272	535	52
a	272	543	37
a	272	544	97
a	272	545	65
a	272	558	2
a	272	560	81
a	272	565	53
a	272	567	59
a	272	576	24
a	272	580	38
a	272	582	88
a	272	593	33
a	272	603	85
a	272	608	83
a	272	611	3
a	272	625	67
a	272	626	23
a	272	640	48
a	272	641	42
a	272	642	49
a	272	644	15
a	272	656	100
a	272	663	70
a	272	672	85
a	272	675	29
a	272	682	54
a	272	708	12
a	272	714	97
a	272	768	5
a	272	769	5
a	272	770	5
a	272	771	73
a	272	772	86
a	272	773	91
a	272	774	42
a	272	775	49
a	272	776	29
a	272	779	51
a	272	783	45
a	272	789	79
a	272	794	34
a	272	800	62
a	272	804	60
a	272	815	82
a	272	822	21
a	272	832	3
a	272	836	63
a	272	838	27
a	272	842	47
a	272	846	54
a	272	896	9
a	272	900	11
a	272	909	50
a	272	918	27
a	272	992	27
a	273	0	61
a	273	1	34
a	273	2	26
a	273	4	83
a	273	6	33
a	273	8	73
a	273	10	34
a	273	12	78
a	273	18	58
a	273	20	34
a	273	34	75
a	273	36	20
a	273	39	91
a	273	44	74
a	273	48	48
a	273	66	49
a	273	70	36
a	273	128	31
a	273	132	8
a	273	144	9
a	273	192	7
a	273	256	68
a	273	258	95
a	273	262	91
a	273	278	18
a	273	292	52
a	273	392	93
a	273	396	57
a	273	437	96
a	273	512	66
a	273	514	63
a	273	516	35
a	273	520	66
a	273	530	6
a	273	532	61
a	273	542	34
a	273	544	34
a	273	548	50
a	273	553	23
a	273	580	59
a	273	640	72
a	273	641	31
a	273	652	27
a	273	672	92
a	273	676	65
a	273	682	44
a	273	712	38
a	273	768	18
a	273	772	54
a	273	784	99
a	273	788	54
a	273	794	1
a	273	816	18
a	273	848	92
a	273	864	87
a	273	896	35
a	273	902	30
a	273	912	27
a	273	916	24
a	274	0	95
a	274	2	76
a	274	4	49
a	274	20	21
a	274	26	85
a	274	36	14
a	274	64	61
a	274	97	3
a	274	128	69
a	274	197	25
a	274	225	26
a	274	256	88
a	274	260	81
a	274	264	77
a	274	276	81
a	274	454	96
a	274	516	46
a	274	519	70
a	274	524	33
a	274	536	42
a	274	576	51
a	274	640	68
a	274	641	55
a	274	651	6
a	274	768	68
a	274	769	19
a	274	778	7
a	274	784	23
a	274	804	80
a	274	897	33
a	275	2	90
a	275	10	13
a	275	33	87
a	275	54	16
a	275	132	30
a	275	165	33
a	275	256	77
a	275	274	99
a	275	512	15
a	275	645	96
a	276	0	43
a	276	1	21
a	276	3	75
a	276	4	5
a	276	10	15
a	276	14	48
a	276	18	56
a	276	20	65
a	276	32	58
a	276	34	3
a	276	48	44
a	276	50	68
a	276	66	49
a	276	67	26
a	276	129	13
a	276	132	78
a	276	135	63
a	276	161	72
a	276	176	79
a	276	263	71
a	276	321	18
a	276	322	39
a	276	336	95
a	276	384	94
a	276	417	20
a	276	459	7
a	276	497	21
a	276	512	15
a	276	513	20
a	276	514	56
a	276	518	16
a	276	520	20
a	276	522	73
a	276	526	34
a	276	528	84
a	276	530	65
a	276	531	42
a	276	536	38
a	276	544	88
a	276	545	20
a	276	548	94
a	276	560	19
a	276	562	33
a	276	570	8
a	276	576	59
a	276	577	88
a	276	580	87
a	276	583	51
a	276	608	97
a	276	610	7
a	276	648	19
a	276	706	82
a	276	768	16
a	276	770	38
a	276	772	92
a	276	774	4
a	276	776	74
a	276	784	38
a	276	786	86
a	276	788	3
a	276	791	94
a	276	800	34
a	276	801	76
a	276	802	58
a	276	826	30
a	276	834	5
a	276	836	56
a	276	872	82
a	276	904	50
a	276	913	10
a	277	0	81
a	277	4	15
a	277	16	45
a	277	18	70
a	277	48	4
a	277	70	9
a	277	176	31
a	277	262	91
a	277	288	23
a	277	327	12
a	277	512	71
a	277	514	76
a	277	586	90
a	277	612	97
a	277	656	83
a	277	668	68
a	277	770	99
a	277	789	19
a	277	804	87
a	278	1	56
a	278	5	37
a	278	8	20
a	278	36	22
a	278	52	59
a	278	72	11
a	278	136	67
a	278	160	47
a	278	264	37
a	278	356	81
a	278	370	54
a	278	536	98
a	278	578	4
a	278	642	67
a	278	769	11
a	278	770	61
a	278	804	68
a	278	821	9
a	278	896	5
a	279	20	89
a	279	533	50
a	279	593	3
a	279	768	84
a	279	770	45
a	280	0	29
a	280	2	38
a	280	3	8
a	280	4	31
a	280	5	9
a	280	6	98
a	280	7	46
a	280	12	84
a	280	16	5
a	280	34	66
a	280	36	44
a	280	37	65
a	280	38	70
a	280	40	97
a	280	48	35
a	280	52	7
a	280	54	90
a	280	65	26
a	280	66	34
a	280	74	55
a	280	76	8
a	280	80	10
a	280	99	68
a	280	128	46
a	280	132	22
a	280	160	84
a	280	162	82
a	280	256	2
a	280	257	25
a	280	260	34
a	280	262	58
a	280	300	66
a	280	313	76
a	280	321	86
a	280	387	59
a	280	430	51
a	280	513	19
a	280	516	71
a	280	520	3
a	280	528	52
a	280	530	25
a	280	532	85
a	280	540	37
a	280	546	58
a	280	640	80
a	280	643	78
a	280	644	90
a	280	656	59
a	280	666	92
a	280	770	75
a	280	772	93
a	280	774	96
a	280	780	19
a	280	784	10
a	280	803	86
a	280	832	66
a	280	901	35
a	280	908	13
a	281	3	13
a	281	4	74
a	281	8	88
a	281	23	27
a	281	25	96
a	281	64	75
a	281	128	56
a	281	258	46
a	281	260	18
a	281	288	71
a	281	320	4
a	281	512	33
a	281	518	68
a	281	524	97
a	281	528	81
a	281	529	18
a	281	532	47
a	281	646	82
a	281	684	87
a	281	790	30
a	282	2	28
a	282	3	3
a	282	4	60
a	282	8	28
a	282	129	57
a	282	134	6
a	282	146	48
a	282	286	64
a	282	292	33
a	282	391	38
a	282	512	36
a	282	513	29
a	282	514	58
a	282	544	88
a	282	645	24
a	282	649	92
a	283	33	28
a	283	196	3
a	283	256	2
a	283	320	6
a	283	400	100
a	283	548	28
a	284	2	43
a	284	9	28
a	284	125	66
a	284	258	51
a	284	261	36
a	284	288	6
a	284	400	12
a	284	512	85
a	284	536	26
a	284	656	62
a	284	768	48
a	284	836	30
a	284	896	77
a	285	4	33
a	285	17	36
a	285	146	40
a	285	512	15
a	285	544	98
a	285	595	80
a	285	768	40
a	286	1	51
a	286	130	14
a	286	320	60
a	287	785	97
a	288	0	24
a	288	6	4
a	288	15	23
a	288	16	3
a	288	17	77
a	288	20	42
a	288	21	47
a	288	26	66
a	288	32	65
a	288	40	36
a	288	50	49
a	288	80	71
a	288	84	79
a	288	85	71
a	288	88	55
a	288	104	26
a	288	128	17
a	288	130	48
a	288	132	56
a	288	148	93
a	288	162	84
a	288	192	90
a	288	260	32
a	288	262	31
a	288	263	53
a	288	264	9
a	288	266	100
a	288	272	76
a	288	273	35
a	288	274	97
a	288	278	21
a	288	295	96
a	288	340	65
a	288	402	35
a	288	416	52
a	288	464	23
a	288	512	37
a	288	514	42
a	288	516	13
a	288	518	36
a	288	520	73
a	288	523	1
a	288	525	12
a	288	528	5
a	288	529	92
a	288	531	54
a	288	532	15
a	288	536	69
a	288	538	21
a	288	546	62
a	288	548	54
a	288	550	95
a	288	554	20
a	288	560	11
a	288	565	59
a	288	584	14
a	288	640	5
a	288	660	90
a	288	670	73
a	288	752	70
a	288	768	1
a	288	770	95
a	288	772	91
a	288	778	22
a	288	805	94
a	288	818	25
a	288	839	57
a	288	864	62
a	288	882	98
a	288	883	10
a	288	897	11
a	288	902	31
a	288	907	51
a	289	0	31
a	289	2	85
a	289	4	24
a	289	10	57
a	289	16	8
a	289	34	89
a	289	130	24
a	289	293	77
a	289	370	6
a	289	388	86
a	289	512	37
a	289	528	13
a	289	550	92
a	289	646	21
a	289	695	71
a	289	768	59
a	290	0	99
a	290	1	79
a	290	17	5
a	290	20	95
a	290	24	66
a	290	36	75
a	290	46	51
a	290	96	75
a	290	128	46
a	290	261	48
a	290	274	80
a	290	320	9
a	290	520	35
a	290	528	72
a	290	534	82
a	290	565	59
a	290	786	70
a	290	817	30
a	290	898	21
a	290	1002	14
a	291	0	3
a	291	130	25
a	291	145	100
a	291	194	37
a	291	514	22
a	291	817	98
a	292	0	6
a	292	1	27
a	292	2	46
a	292	5	12
a	292	12	19
a	292	130	84
a	292	136	30
a	292	180	2
a	292	256	21
a	292	266	84
a	292	272	92
a	292	294	65
a	292	326	66
a	292	354	48
a	292	384	66
a	292	385	38
a	292	464	63
a	292	512	41
a	292	518	51
a	292	520	46
a	292	536	62
a	292	601	38
a	292	620	26
a	292	644	20
a	292	657	15
a	292	826	97
a	292	849	93
a	292	898	59
a	293	0	20
a	293	240	30
a	293	416	76
a	293	512	73
a	293	534	47
a	293	770	15
a	293	774	31
a	293	784	6
a	293	786	20
a	293	896	23
a	294	0	6
a	294	5	61
a	294	8	15
a	294	56	4
a	294	70	63
a	294	322	72
a	294	512	59
a	294	516	66
a	294	563	57
a	294	594	11
a	294	660	16
a	294	931	66
a	296	0	43
